seed,update,parameter_id,parameter_name,shape,rank_label,rank,residual_over_matrix_norm,max_abs_residual,max_abs_matrix,block_absmax_ratio_mean,block_absmax_ratio_median,danger_zone_residual_norm_fraction,prior_update_cosine_gain,prior_scale_reduction_ratio,prior_danger_error_fraction
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_75,6,0.48958584666252136,0.0020308003295212984,0.0057103862054646015,0.3862091600894928,0.5131552219390869,0.48958584666252136,0.18202537298202515,0.3862091600894928,0.7262141108512878
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",energy_90,21,0.30878621339797974,0.0009725643903948367,0.0057103862054646015,0.24371543526649475,0.39968812465667725,0.30878621339797974,0.3090994358062744,0.24371543526649475,0.7162390947341919
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.6722080707550049,0.004751893691718578,0.011759635992348194,0.5885152220726013,0.617842972278595,0.6722080707550049,0.08779120445251465,0.5885152220726013,0.870193600654602
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.6264882683753967,0.004574620630592108,0.011759635992348194,0.5523316264152527,0.5770047307014465,0.6264882683753967,0.10300606489181519,0.5523316264152527,0.8694193959236145
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.5530851483345032,0.003927044570446014,0.011759635992348194,0.4837760329246521,0.512468695640564,0.5530851483345032,0.1348435878753662,0.4837760329246521,0.8700563311576843
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.47251221537590027,0.003682695562019944,0.011759635992348194,0.4244769215583801,0.4471501410007477,0.47251221537590027,0.17442947626113892,0.4244769215583801,0.871558666229248
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.3753145933151245,0.0024916103575378656,0.011759635992348194,0.3212777376174927,0.3421238362789154,0.3753145933151245,0.2450656294822693,0.3212777376174927,0.8737317323684692
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_25,1,0.6722080707550049,0.004751893691718578,0.011759635992348194,0.5885152220726013,0.617842972278595,0.6722080707550049,0.08779120445251465,0.5885152220726013,0.870193600654602
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_50,1,0.6722080707550049,0.004751893691718578,0.011759635992348194,0.5885152220726013,0.617842972278595,0.6722080707550049,0.08779120445251465,0.5885152220726013,0.870193600654602
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_75,7,0.48826074600219727,0.0036058593541383743,0.011759635992348194,0.43247100710868835,0.45718464255332947,0.48826074600219727,0.1696653962135315,0.43247100710868835,0.866899311542511
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_90,24,0.31067994236946106,0.002050005365163088,0.011759635992348194,0.26381179690361023,0.27996161580085754,0.31067994236946106,0.29402363300323486,0.26381179690361023,0.8691425323486328
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.9166224002838135,0.0043249791488051414,0.0054186307825148106,0.9138537645339966,0.9136099219322205,0.9166224002838135,0.012461423873901367,0.9138537645339966,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.8800464272499084,0.0039521800354123116,0.0054186307825148106,0.8863239288330078,0.8929029703140259,0.8800464272499084,0.017116248607635498,0.8863239288330078,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.8248319625854492,0.0025699278339743614,0.0054186307825148106,0.8088537454605103,0.827455997467041,0.8248319625854492,0.026580512523651123,0.8088537454605103,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.7578297257423401,0.0019258136162534356,0.0054186307825148106,0.7337515950202942,0.7560299634933472,0.7578297257423401,0.037326037883758545,0.7337515950202942,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.6714196801185608,0.0015769044402986765,0.0054186307825148106,0.6326886415481567,0.6745263338088989,0.6714196801185608,0.05048370361328125,0.6326886415481567,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_25,3,0.8484647870063782,0.004182478412985802,0.0054186307825148106,0.844351589679718,0.8513689041137695,0.8484647870063782,0.023165464401245117,0.844351589679718,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_50,13,0.6991073489189148,0.0015869657509028912,0.0054186307825148106,0.6615346074104309,0.7070765495300293,0.6991073489189148,0.04621249437332153,0.6615346074104309,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_75,46,0.4962396025657654,0.0009882107842713594,0.0054186307825148106,0.45361328125,0.490715354681015,0.4962396025657654,0.07280457019805908,0.45361328125,0.0
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_90,110,0.31528380513191223,0.0005677270819433033,0.0054186307825148106,0.26840466260910034,0.29258301854133606,0.31528380513191223,0.09186476469039917,0.26840466260910034,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.9222990870475769,0.003911952488124371,0.005054945591837168,0.907255232334137,0.9197092056274414,0.9222990870475769,0.013186514377593994,0.907255232334137,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.8856170773506165,0.003907577134668827,0.005054945591837168,0.8802214860916138,0.8949776291847229,0.8856170773506165,0.01778411865234375,0.8802214860916138,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.8281225562095642,0.002398671582341194,0.005054945591837168,0.8140370845794678,0.8418620228767395,0.8281225562095642,0.02675563097000122,0.8140370845794678,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.7570440769195557,0.0019128754502162337,0.005054945591837168,0.7274858951568604,0.7648435235023499,0.7570440769195557,0.03789198398590088,0.7274858951568604,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.6676976084709167,0.001465403358452022,0.005054945591837168,0.6191603541374207,0.6584001779556274,0.6676976084709167,0.05189955234527588,0.6191603541374207,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_25,3,0.8534509539604187,0.003984479233622551,0.005054945591837168,0.8418281078338623,0.8665529489517212,0.8534509539604187,0.023885071277618408,0.8418281078338623,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_50,12,0.7068972587585449,0.001853118184953928,0.005054945591837168,0.6646398901939392,0.707848846912384,0.7068972587585449,0.04612421989440918,0.6646398901939392,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_75,44,0.4972632825374603,0.0010202277917414904,0.005054945591837168,0.4461834132671356,0.48645809292793274,0.4972632825374603,0.07505637407302856,0.4461834132671356,0.0
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_90,107,0.3159068524837494,0.0005377588095143437,0.005054945591837168,0.2654362618923187,0.28838521242141724,0.3159068524837494,0.09495306015014648,0.2654362618923187,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.9413589239120483,0.009878925047814846,0.011712763458490372,0.9252757430076599,0.9106876254081726,0.9413589239120483,0.009752213954925537,0.9252757430076599,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.9005804657936096,0.007336859591305256,0.011712763458490372,0.7924946546554565,0.813782811164856,0.9005804657936096,0.020546436309814453,0.7924946546554565,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.863143801689148,0.005554229021072388,0.011712763458490372,0.6983042359352112,0.728521466255188,0.863143801689148,0.02952808141708374,0.6983042359352112,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.8060694932937622,0.005504925735294819,0.011712763458490372,0.6284116506576538,0.6495257616043091,0.8060694932937622,0.037983477115631104,0.6284116506576538,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.7265347838401794,0.004249720834195614,0.011712763458490372,0.537050187587738,0.5555251836776733,0.7265347838401794,0.04994624853134155,0.537050187587738,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_25,4,0.863143801689148,0.005554229021072388,0.011712763458490372,0.6983042359352112,0.728521466255188,0.863143801689148,0.02952808141708374,0.6983042359352112,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_50,19,0.7032179832458496,0.003995288163423538,0.011712763458490372,0.5158628821372986,0.5368160009384155,0.7032179832458496,0.05280423164367676,0.5158628821372986,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_75,62,0.4994294345378876,0.0023187987972050905,0.011712763458490372,0.32009974122047424,0.33473584055900574,0.4994294345378876,0.07644003629684448,0.32009974122047424,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_90,139,0.315875381231308,0.0013634650968015194,0.011712763458490372,0.1866215616464615,0.19387125968933105,0.315875381231308,0.08988553285598755,0.1866215616464615,0.0
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.8486906290054321,0.0025947117246687412,0.003519583959132433,0.7721877098083496,0.7155136466026306,0.8486906290054321,0.047045111656188965,0.7721877098083496,0.6337843537330627
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.7639071345329285,0.001955002313479781,0.003519583959132433,0.7035461664199829,0.6822137236595154,0.7639071345329285,0.07081049680709839,0.7035461664199829,0.6366755962371826
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.668388843536377,0.0018119431333616376,0.003519583959132433,0.6147748827934265,0.6587011814117432,0.668388843536377,0.09964567422866821,0.6147748827934265,0.6312902569770813
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.5538532733917236,0.00159366091247648,0.003519583959132433,0.5130154490470886,0.6022149920463562,0.5538532733917236,0.14647042751312256,0.5130154490470886,0.6345368027687073
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.4264759123325348,0.0010201254626736045,0.003519583959132433,0.41147616505622864,0.5634644627571106,0.4264759123325348,0.21225398778915405,0.41147616505622864,0.6250842809677124
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.8486906290054321,0.0025947117246687412,0.003519583959132433,0.7721877098083496,0.7155136466026306,0.8486906290054321,0.047045111656188965,0.7721877098083496,0.6337843537330627
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_50,3,0.7064377665519714,0.0019858430605381727,0.003519583959132433,0.6451369524002075,0.6909143924713135,0.7064377665519714,0.0883171558380127,0.6451369524002075,0.6326747536659241
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_75,11,0.497634619474411,0.0011058226227760315,0.003519583959132433,0.4668717086315155,0.5869044661521912,0.497634619474411,0.17520028352737427,0.4668717086315155,0.6300961375236511
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_90,27,0.3158356547355652,0.0006857027765363455,0.003519583959132433,0.3138095438480377,0.5374968647956848,0.3158356547355652,0.2850772738456726,0.3138095438480377,0.6171447038650513
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.8284623026847839,0.004074446391314268,0.007035695482045412,0.7519705295562744,0.7725160717964172,0.8284623026847839,0.04604041576385498,0.7519705295562744,0.764369547367096
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.7606460452079773,0.003993297927081585,0.007035695482045412,0.6772816777229309,0.6734970808029175,0.7606460452079773,0.06609952449798584,0.6772816777229309,0.7635920643806458
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.6617211103439331,0.0030360084492713213,0.007035695482045412,0.5863186120986938,0.5893136858940125,0.6617211103439331,0.09882652759552002,0.5863186120986938,0.7608645558357239
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.5599660873413086,0.002480044960975647,0.007035695482045412,0.5013538002967834,0.5063198208808899,0.5599660873413086,0.13578695058822632,0.5013538002967834,0.7603015899658203
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.4453214406967163,0.0020257076248526573,0.007035695482045412,0.3929824233055115,0.39524367451667786,0.4453214406967163,0.19742470979690552,0.3929824233055115,0.7612897753715515
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_25,1,0.8284623026847839,0.004074446391314268,0.007035695482045412,0.7519705295562744,0.7725160717964172,0.8284623026847839,0.04604041576385498,0.7519705295562744,0.764369547367096
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_50,3,0.7021999359130859,0.0033883308060467243,0.007035695482045412,0.6307018995285034,0.6367167830467224,0.7021999359130859,0.08280062675476074,0.6307018995285034,0.7638453245162964
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_75,12,0.49726319313049316,0.0022004880011081696,0.007035695482045412,0.4453553557395935,0.4525381922721863,0.49726319313049316,0.16777664422988892,0.4453553557395935,0.7633413672447205
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_90,32,0.31151917576789856,0.0013450580881908536,0.007035695482045412,0.2665749490261078,0.2687983810901642,0.31151917576789856,0.2889566421508789,0.2665749490261078,0.7693472504615784
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.9454006552696228,0.0038856135215610266,0.0038520274683833122,0.9088060855865479,0.9035729765892029,0.9454006552696228,0.01171189546585083,0.9088060855865479,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.9075364470481873,0.0028915628790855408,0.0038520274683833122,0.8551722168922424,0.8641887903213501,0.9075364470481873,0.017668068408966064,0.8551722168922424,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.8539241552352905,0.002613392658531666,0.0038520274683833122,0.7931493520736694,0.7969138026237488,0.8539241552352905,0.027166366577148438,0.7931493520736694,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.7821168899536133,0.0023372916039079428,0.0038520274683833122,0.7222532629966736,0.7196831107139587,0.7821168899536133,0.037659645080566406,0.7222532629966736,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.6884589195251465,0.001997885527089238,0.0038520274683833122,0.6336241960525513,0.6495644450187683,0.6884589195251465,0.05164802074432373,0.6336241960525513,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_25,4,0.8539241552352905,0.002613392658531666,0.0038520274683833122,0.7931493520736694,0.7969138026237488,0.8539241552352905,0.027166366577148438,0.7931493520736694,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_50,15,0.6980060338973999,0.0019939783960580826,0.0038520274683833122,0.6452046036720276,0.6549075841903687,0.6980060338973999,0.04995524883270264,0.6452046036720276,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_75,47,0.49968984723091125,0.000940868048928678,0.0038520274683833122,0.41968807578086853,0.4533253014087677,0.49968984723091125,0.07892948389053345,0.41968807578086853,0.0
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_90,110,0.3161965012550354,0.0005073609063401818,0.0038520274683833122,0.2504800260066986,0.2670440673828125,0.3161965012550354,0.09811115264892578,0.2504800260066986,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.949900209903717,0.003986984025686979,0.004332775250077248,0.9315488338470459,0.9597917795181274,0.949900209903717,0.009138822555541992,0.9315488338470459,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.914972722530365,0.0031461967155337334,0.004332775250077248,0.8818055987358093,0.9180444478988647,0.914972722530365,0.015375971794128418,0.8818055987358093,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.861905574798584,0.0025061785709112883,0.004332775250077248,0.8241294026374817,0.8619239330291748,0.861905574798584,0.024097323417663574,0.8241294026374817,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.7878010272979736,0.0020036755595356226,0.004332775250077248,0.7366594076156616,0.793465793132782,0.7878010272979736,0.03603816032409668,0.7366594076156616,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.691265881061554,0.0016305944882333279,0.004332775250077248,0.6306031942367554,0.6842418909072876,0.691265881061554,0.05096030235290527,0.6306031942367554,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_25,4,0.861905574798584,0.0025061785709112883,0.004332775250077248,0.8241294026374817,0.8619239330291748,0.861905574798584,0.024097323417663574,0.8241294026374817,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_50,15,0.7008628845214844,0.0015925213228911161,0.004332775250077248,0.6424174904823303,0.6935105919837952,0.7008628845214844,0.04938352108001709,0.6424174904823303,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_75,47,0.4980453550815582,0.0008828174904920161,0.004332775250077248,0.42774224281311035,0.4835984706878662,0.4980453550815582,0.07866984605789185,0.42774224281311035,0.0
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_90,109,0.3155418038368225,0.0004956612829118967,0.004332775250077248,0.25596827268600464,0.2929157614707947,0.3155418038368225,0.09839826822280884,0.25596827268600464,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.8729844093322754,0.00769615126773715,0.008519480936229229,0.9077044725418091,0.9098168015480042,0.8729844093322754,0.01900959014892578,0.9077044725418091,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.8379249572753906,0.0075484151020646095,0.008519480936229229,0.834073543548584,0.8420002460479736,0.8379249572753906,0.02612704038619995,0.834073543548584,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.8018389344215393,0.005843354854732752,0.008519480936229229,0.7480717897415161,0.7525759935379028,0.8018389344215393,0.03400176763534546,0.7480717897415161,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.7466036677360535,0.005663308314979076,0.008519480936229229,0.6619009375572205,0.67164146900177,0.7466036677360535,0.043878793716430664,0.6619009375572205,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.6658952832221985,0.005044832825660706,0.008519480936229229,0.5600311756134033,0.5637252330780029,0.6658952832221985,0.05670487880706787,0.5600311756134033,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_25,2,0.8379249572753906,0.0075484151020646095,0.008519480936229229,0.834073543548584,0.8420002460479736,0.8379249572753906,0.02612704038619995,0.834073543548584,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_50,12,0.7023342251777649,0.005192186683416367,0.008519480936229229,0.6053543090820312,0.6143622398376465,0.7023342251777649,0.051198601722717285,0.6053543090820312,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_75,49,0.497166246175766,0.0026623946614563465,0.008519480936229229,0.362288236618042,0.36511263251304626,0.497166246175766,0.07931679487228394,0.362288236618042,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_90,124,0.3145108222961426,0.0014223299222066998,0.008519480936229229,0.20331934094429016,0.21012945473194122,0.3145108222961426,0.09530532360076904,0.20331934094429016,0.0
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.8731113076210022,0.002316148253157735,0.0034659183584153652,0.7480463981628418,0.8371981978416443,0.8731113076210022,0.04460495710372925,0.7480463981628418,0.6994024515151978
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.7846627831459045,0.0023039462976157665,0.0034659183584153652,0.6967912912368774,0.822968602180481,0.7846627831459045,0.06416678428649902,0.6967912912368774,0.7019150257110596
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.676746129989624,0.0019632752519100904,0.0034659183584153652,0.5573388934135437,0.7863548994064331,0.676746129989624,0.10397684574127197,0.5573388934135437,0.7040389776229858
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.548506498336792,0.0014853617176413536,0.0034659183584153652,0.44762855768203735,0.7557610869407654,0.548506498336792,0.15545880794525146,0.44762855768203735,0.7053986191749573
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.4096287190914154,0.0009443796006962657,0.0034659183584153652,0.34237420558929443,0.7065037488937378,0.4096287190914154,0.2311164140701294,0.34237420558929443,0.7015889883041382
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_25,2,0.7846627831459045,0.0023039462976157665,0.0034659183584153652,0.6967912912368774,0.822968602180481,0.7846627831459045,0.06416678428649902,0.6967912912368774,0.7019150257110596
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_50,4,0.676746129989624,0.0019632752519100904,0.0034659183584153652,0.5573388934135437,0.7863548994064331,0.676746129989624,0.10397684574127197,0.5573388934135437,0.7040389776229858
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_75,11,0.4850850999355316,0.0012470920337364078,0.0034659183584153652,0.3978397250175476,0.7148326635360718,0.4850850999355316,0.18948489427566528,0.3978397250175476,0.7005890607833862
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_90,25,0.31556618213653564,0.0007086570840328932,0.0034659183584153652,0.2706114649772644,0.6223476529121399,0.31556618213653564,0.29621052742004395,0.2706114649772644,0.7019751667976379
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.8603501915931702,0.004191204439848661,0.005627746693789959,0.8414818644523621,0.8455728888511658,0.8603501915931702,0.038174331188201904,0.8414818644523621,0.7502779960632324
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.7418212294578552,0.003968145698308945,0.005627746693789959,0.7233012318611145,0.7239758968353271,0.7418212294578552,0.07108992338180542,0.7233012318611145,0.7472503781318665
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.6430076956748962,0.0032505455892533064,0.005627746693789959,0.6106500029563904,0.5979053974151611,0.6430076956748962,0.10707777738571167,0.6106500029563904,0.7464641332626343
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.5388780832290649,0.0027372976765036583,0.005627746693789959,0.5161775946617126,0.5258069038391113,0.5388780832290649,0.14811694622039795,0.5161775946617126,0.7539010643959045
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.41786453127861023,0.002076053759083152,0.005627746693789959,0.3913702070713043,0.3912009298801422,0.41786453127861023,0.22061818838119507,0.3913702070713043,0.74889075756073
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_25,1,0.8603501915931702,0.004191204439848661,0.005627746693789959,0.8414818644523621,0.8455728888511658,0.8603501915931702,0.038174331188201904,0.8414818644523621,0.7502779960632324
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_50,3,0.6848729848861694,0.003685366827994585,0.005627746693789959,0.6647528409957886,0.6767478585243225,0.6848729848861694,0.08917135000228882,0.6647528409957886,0.7472508549690247
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_75,11,0.48755645751953125,0.0022908940445631742,0.005627746693789959,0.4622657895088196,0.47139972448349,0.48755645751953125,0.17799079418182373,0.4622657895088196,0.7507379651069641
