seed,update,parameter_id,method,mode_i,mode_j,pair_rank,sigma_i_over_max,sigma_j_over_max,skew_coordinate_amplitude,finite_k_weighted_skew,derivative_s_perp_full_tensor_isolated_pair,two_mode_sensitivity_s,t,two_mode_exact_polar_distortion,two_mode_k5_distortion,two_mode_k5_vector_relative_l2
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,1.0,0.0015019988068235568,0.00150151871129367,0.0548001229763031
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,1.25,0.002343904582636114,0.0023431553611515943,0.06845693290233612
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,1.5,0.003370014229631124,0.0033689400976072426,0.08208506554365158
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,0.05,4.538362663453199e-06,4.331466657236938e-06,0.002943283412605524
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,0.1,1.8153079922034188e-05,1.732561755296569e-05,0.005886509548872709
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,0.2,7.260638864503566e-05,6.929861841553642e-05,0.011772566474974155
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,0.4,0.0002903307009313183,0.0002771337629615678,0.023541558533906937
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,0.6,0.0006528887198973266,0.0006233226623831856,0.03530336171388626
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,0.8,0.0011598078947721024,0.0011075644741397328,0.047054488211870193
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,1.0,0.0018104290487066521,0.0017294470812980745,0.05879149213433266
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,1.25,0.002824484182465281,0.00269955281833667,0.07343775033950806
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,264,375,3,0.018646344879611653,0.009505558239439476,0.0004922230373246867,0.046179913530837446,0.004567427186432265,0.06025541342569508,1.5,0.0040596979820719525,0.0038826677033976242,0.08805034309625626
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,0.05,4.625307675976131e-06,4.6247961928980175e-06,0.003041313961148262
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,0.1,1.8500845631153062e-05,1.849876262483008e-05,0.006082558538764715
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,0.2,7.399722206957726e-05,7.39888944746303e-05,0.01216461043804884
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,0.4,0.00029589036655919276,0.0002958570183920761,0.0243251733481884
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,0.6,0.0006653842324340076,0.0006653092226627244,0.036477651447057724
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,0.8,0.001181988029072767,0.0011818548412045882,0.048618022352457047
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,1.0,0.0018450171837310902,0.001844812549806174,0.060742344707250595
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,1.25,0.0028783620355492534,0.0028780429464966284,0.07586900144815445
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,373,374,4,0.009737033866492616,0.009564061631018583,-0.00034068803343561204,0.04603928788168737,0.0045535179807578655,0.06082985955236889,1.5,0.004136991400384815,0.004136523930617919,0.09095649421215057
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,0.05,3.495724974933445e-06,3.4922187025498985e-06,0.0026428087148815393
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,0.1,1.3982679941682008e-05,1.396864497205108e-05,0.005285573657602072
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,0.2,5.592720075320301e-05,5.5871131234508375e-05,0.010570822283625603
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,0.4,0.00022365251846923062,0.00022342825157195545,0.021139007061719894
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,0.6,0.0005030072567785426,0.0005025028474090476,0.0317019447684288
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,0.8,0.0008937107784159348,0.0008928146941999948,0.04225699231028557
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,1.0,0.0013953712872371016,0.0013939730313662357,0.052801553159952164
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,1.25,0.002177705253925133,0.002175523690743586,0.06596353650093079
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,379,383,5,0.008975948167047788,0.008409840072756292,-0.0002667885904391851,0.04466253381198211,0.004417352771780656,0.052882838842495124,1.5,0.0031313988344161547,0.003128262592051012,0.07910007983446121
