seed,update,parameter_id,rank,method,pairing,zero_pair_fraction,vector_mean_magnitude_relative_error,vector_mean_direction_cosine,vector_small_norm_magnitude_error,vector_large_norm_magnitude_error,residual_relative_l2,residual_cosine
0,512,transformer.h.3.mlp.w1.weight,4,mse64_checkerboard,checkerboard,0.018310546875,0.15897147357463837,0.9640504717826843,0.21102340519428253,0.10692060738801956,0.21029043197631836,0.9779667854309082
0,512,transformer.h.3.mlp.w1.weight,8,mse64_contiguous,contiguous,0.02100118063390255,0.1679029017686844,0.96054607629776,0.22659963369369507,0.10920737683773041,0.2117260992527008,0.977658212184906
0,512,transformer.h.3.mlp.w1.weight,8,mse64_row,row,0.02100118063390255,0.1679029017686844,0.96054607629776,0.22659963369369507,0.10920737683773041,0.2117260992527008,0.977658212184906
0,512,transformer.h.3.mlp.w1.weight,8,mse64_column,column,0.02068583108484745,0.16993580758571625,0.9608160853385925,0.22839774191379547,0.11147505044937134,0.23094429075717926,0.9734914302825928
0,512,transformer.h.3.mlp.w1.weight,8,mse64_checkerboard,checkerboard,0.019287109375,0.1646949052810669,0.9631096720695496,0.21986381709575653,0.1095271110534668,0.21037991344928741,0.9779458045959473
0,512,transformer.h.3.mlp.w2.weight,4,mse64_contiguous,contiguous,0.02105712890625,0.16626940667629242,0.9597950577735901,0.22387489676475525,0.10866507887840271,0.21620306372642517,0.9767833948135376
0,512,transformer.h.3.mlp.w2.weight,4,mse64_row,row,0.02105712890625,0.16626940667629242,0.9597950577735901,0.22387489676475525,0.10866507887840271,0.21620306372642517,0.9767833948135376
0,512,transformer.h.3.mlp.w2.weight,4,mse64_column,column,0.0211181640625,0.16858629882335663,0.959606945514679,0.225672647356987,0.11150111258029938,0.24402986466884613,0.9705036878585815
0,512,transformer.h.3.mlp.w2.weight,4,mse64_checkerboard,checkerboard,0.01933797262609005,0.16183917224407196,0.9624143242835999,0.21553033590316772,0.10814907401800156,0.21473795175552368,0.9770498871803284
0,512,transformer.h.3.mlp.w2.weight,8,mse64_contiguous,contiguous,0.02263387106359005,0.1715446263551712,0.958251953125,0.2327359914779663,0.110354483127594,0.21431457996368408,0.9771217703819275
0,512,transformer.h.3.mlp.w2.weight,8,mse64_row,row,0.02263387106359005,0.1715446263551712,0.958251953125,0.2327359914779663,0.110354483127594,0.21431457996368408,0.9771217703819275
0,512,transformer.h.3.mlp.w2.weight,8,mse64_column,column,0.02198282815515995,0.17357087135314941,0.9590604901313782,0.2339012324810028,0.11324170976877213,0.23714086413383484,0.97209632396698
0,512,transformer.h.3.mlp.w2.weight,8,mse64_checkerboard,checkerboard,0.02054850198328495,0.16738398373126984,0.961420476436615,0.2246098667383194,0.11015929281711578,0.21342289447784424,0.9772971868515015
0,512,transformer.h.3.mlp.c_proj.weight,4,mse64_contiguous,contiguous,0.01951090432703495,0.1646263152360916,0.9620366096496582,0.21979984641075134,0.10945393890142441,0.22973711788654327,0.9737778306007385
0,512,transformer.h.3.mlp.c_proj.weight,4,mse64_row,row,0.01951090432703495,0.1646263152360916,0.9620366096496582,0.21979984641075134,0.10945393890142441,0.22973711788654327,0.9737778306007385
0,512,transformer.h.3.mlp.c_proj.weight,4,mse64_column,column,0.01984151266515255,0.1623576581478119,0.9618625640869141,0.21749967336654663,0.10721677541732788,0.21056465804576874,0.9779376983642578
0,512,transformer.h.3.mlp.c_proj.weight,4,mse64_checkerboard,checkerboard,0.0193328857421875,0.16462592780590057,0.9619486927986145,0.21996285021305084,0.10929009318351746,0.2300054132938385,0.973730742931366
0,512,transformer.h.3.mlp.c_proj.weight,8,mse64_contiguous,contiguous,0.02022298239171505,0.16846001148223877,0.9615229964256287,0.226517915725708,0.11040330678224564,0.22574713826179504,0.97465980052948
0,512,transformer.h.3.mlp.c_proj.weight,8,mse64_row,row,0.02022298239171505,0.16846001148223877,0.9615229964256287,0.226517915725708,0.11040330678224564,0.22574713826179504,0.97465980052948
0,512,transformer.h.3.mlp.c_proj.weight,8,mse64_column,column,0.02007547952234745,0.16636599600315094,0.9619585871696472,0.22358520328998566,0.10914796590805054,0.20984824001789093,0.9780483245849609
0,512,transformer.h.3.mlp.c_proj.weight,8,mse64_checkerboard,checkerboard,0.01987711526453495,0.16813082993030548,0.9619763493537903,0.22581006586551666,0.11045277863740921,0.22557365894317627,0.9747082591056824
0,512,transformer.h.4.attn.c_attn.weight,4,mse64_contiguous,contiguous,0.016768844798207283,0.15464003384113312,0.9661646485328674,0.18333716690540314,0.1259434074163437,0.1884331852197647,0.9822206497192383
0,512,transformer.h.4.attn.c_attn.weight,4,mse64_row,row,0.016768844798207283,0.15464003384113312,0.9661646485328674,0.18333716690540314,0.1259434074163437,0.1884331852197647,0.9822206497192383
0,512,transformer.h.4.attn.c_attn.weight,4,mse64_column,column,0.3827718198299408,0.5209899544715881,0.5849606394767761,0.8420010209083557,0.1999848186969757,0.23743584752082825,0.9728718400001526
0,512,transformer.h.4.attn.c_attn.weight,4,mse64_checkerboard,checkerboard,0.015507451258599758,0.152057945728302,0.9679832458496094,0.1782308965921402,0.125885471701622,0.1881517618894577,0.9822704792022705
0,512,transformer.h.4.attn.c_attn.weight,8,mse64_contiguous,contiguous,0.018627025187015533,0.16109754145145416,0.9644363522529602,0.19441086053848267,0.1277848482131958,0.187043234705925,0.9824824929237366
0,512,transformer.h.4.attn.c_attn.weight,8,mse64_row,row,0.018627025187015533,0.16109754145145416,0.9644363522529602,0.19441086053848267,0.1277848482131958,0.187043234705925,0.9824824929237366
0,512,transformer.h.4.attn.c_attn.weight,8,mse64_column,column,0.3606635332107544,0.5033660531044006,0.6065762042999268,0.8216187357902527,0.18511903285980225,0.23561438918113708,0.9731455445289612
0,512,transformer.h.4.attn.c_attn.weight,8,mse64_checkerboard,checkerboard,0.017162181437015533,0.1584189087152481,0.9661980867385864,0.18928144872188568,0.1275569051504135,0.18690484762191772,0.9824852347373962
0,512,transformer.h.4.attn.c_proj.weight,4,mse64_contiguous,contiguous,0.0128173828125,0.143015518784523,0.9722294211387634,0.18615558743476868,0.09987779706716537,0.18771877884864807,0.9823579788208008
0,512,transformer.h.4.attn.c_proj.weight,4,mse64_row,row,0.0128173828125,0.143015518784523,0.9722294211387634,0.18615558743476868,0.09987779706716537,0.18771877884864807,0.9823579788208008
0,512,transformer.h.4.attn.c_proj.weight,4,mse64_column,column,0.012451171875,0.14349637925624847,0.9726046323776245,0.18661554157733917,0.1003795638680458,0.18737874925136566,0.9824050664901733
0,512,transformer.h.4.attn.c_proj.weight,4,mse64_checkerboard,checkerboard,0.011515299789607525,0.14164632558822632,0.9734859466552734,0.18380454182624817,0.09949038922786713,0.18763339519500732,0.9823791980743408
0,512,transformer.h.4.attn.c_proj.weight,8,mse64_contiguous,contiguous,0.013088650070130825,0.1474551260471344,0.9723747968673706,0.19354963302612305,0.10136310756206512,0.18664559721946716,0.982562243938446
0,512,transformer.h.4.attn.c_proj.weight,8,mse64_row,row,0.013088650070130825,0.1474551260471344,0.9723747968673706,0.19354963302612305,0.10136310756206512,0.18664559721946716,0.982562243938446
0,512,transformer.h.4.attn.c_proj.weight,8,mse64_column,column,0.0135498046875,0.14705303311347961,0.9717528223991394,0.19298097491264343,0.10112759470939636,0.18671917915344238,0.9825253486633301
0,512,transformer.h.4.attn.c_proj.weight,8,mse64_checkerboard,checkerboard,0.012736002914607525,0.14690379798412323,0.972814679145813,0.19192054867744446,0.10188949853181839,0.18676257133483887,0.9825390577316284
0,512,transformer.h.4.mlp.w1.weight,4,mse64_contiguous,contiguous,0.02088419534265995,0.16519998013973236,0.960148811340332,0.22238416969776154,0.10801694542169571,0.2146926373243332,0.9770970940589905
0,512,transformer.h.4.mlp.w1.weight,4,mse64_row,row,0.02088419534265995,0.16519998013973236,0.960148811340332,0.22238416969776154,0.10801694542169571,0.2146926373243332,0.9770970940589905
0,512,transformer.h.4.mlp.w1.weight,4,mse64_column,column,0.020721435546875,0.16757649183273315,0.9603054523468018,0.22462986409664154,0.11052430421113968,0.23717309534549713,0.972103476524353
0,512,transformer.h.4.mlp.w1.weight,4,mse64_checkerboard,checkerboard,0.01882425881922245,0.1609676629304886,0.9630918502807617,0.21418169140815735,0.10775472223758698,0.21314769983291626,0.9773929119110107
0,512,transformer.h.4.mlp.w1.weight,8,mse64_contiguous,contiguous,0.0220489501953125,0.1700243204832077,0.959162712097168,0.23017799854278564,0.10987188667058945,0.21261024475097656,0.9774811863899231
0,512,transformer.h.4.mlp.w1.weight,8,mse64_row,row,0.0220489501953125,0.1700243204832077,0.959162712097168,0.23017799854278564,0.10987188667058945,0.21261024475097656,0.9774811863899231
0,512,transformer.h.4.mlp.w1.weight,8,mse64_column,column,0.02097066305577755,0.17151522636413574,0.9602788090705872,0.23072104156017303,0.11231064051389694,0.23097822070121765,0.9734892845153809
0,512,transformer.h.4.mlp.w1.weight,8,mse64_checkerboard,checkerboard,0.02036031149327755,0.1667141169309616,0.9617548584938049,0.22302722930908203,0.11040215939283371,0.21195676922798157,0.9776100516319275
0,512,transformer.h.4.mlp.w2.weight,4,mse64_contiguous,contiguous,0.02197265625,0.16751253604888916,0.9589282870292664,0.22629109025001526,0.10873515903949738,0.21875818073749542,0.9762401580810547
0,512,transformer.h.4.mlp.w2.weight,4,mse64_row,row,0.02197265625,0.16751253604888916,0.9589282870292664,0.22629109025001526,0.10873515903949738,0.21875818073749542,0.9762401580810547
0,512,transformer.h.4.mlp.w2.weight,4,mse64_column,column,0.0210723876953125,0.16842950880527496,0.9595456123352051,0.22579851746559143,0.11106166243553162,0.2430969923734665,0.9707107543945312
0,512,transformer.h.4.mlp.w2.weight,4,mse64_checkerboard,checkerboard,0.02007547952234745,0.16351144015789032,0.9615995287895203,0.2181265503168106,0.10889746993780136,0.2176016867160797,0.9764577150344849
0,512,transformer.h.4.mlp.w2.weight,8,mse64_contiguous,contiguous,0.02256266213953495,0.17161531746387482,0.9584487080574036,0.2325601726770401,0.11067170649766922,0.21733911335468292,0.9764925241470337
0,512,transformer.h.4.mlp.w2.weight,8,mse64_row,row,0.02256266213953495,0.17161531746387482,0.9584487080574036,0.2325601726770401,0.11067170649766922,0.21733911335468292,0.9764925241470337
0,512,transformer.h.4.mlp.w2.weight,8,mse64_column,column,0.02165730856359005,0.17304480075836182,0.9592472910881042,0.23311597108840942,0.1129748672246933,0.23794741928577423,0.9718890190124512
0,512,transformer.h.4.mlp.w2.weight,8,mse64_checkerboard,checkerboard,0.02022806741297245,0.16775012016296387,0.9616178870201111,0.2245614379644394,0.11093993484973907,0.2166237086057663,0.9766277074813843
0,512,transformer.h.4.mlp.c_proj.weight,4,mse64_contiguous,contiguous,0.0200653076171875,0.16679954528808594,0.9610924124717712,0.22273416817188263,0.11086605489253998,0.23708359897136688,0.9721361994743347
0,512,transformer.h.4.mlp.c_proj.weight,4,mse64_row,row,0.0200653076171875,0.16679954528808594,0.9610924124717712,0.22273416817188263,0.11086605489253998,0.23708359897136688,0.9721361994743347
0,512,transformer.h.4.mlp.c_proj.weight,4,mse64_column,column,0.020721435546875,0.165431410074234,0.9603694081306458,0.22281718254089355,0.10804679989814758,0.21668246388435364,0.9766512513160706
0,512,transformer.h.4.mlp.c_proj.weight,4,mse64_checkerboard,checkerboard,0.019866943359375,0.1658082753419876,0.9612212181091309,0.22123722732067108,0.11038046330213547,0.23672451078891754,0.9722066521644592
0,512,transformer.h.4.mlp.c_proj.weight,8,mse64_contiguous,contiguous,0.02010091207921505,0.16910690069198608,0.9617785811424255,0.22691336274147034,0.11130160838365555,0.2306126207113266,0.97359699010849
0,512,transformer.h.4.mlp.c_proj.weight,8,mse64_row,row,0.02010091207921505,0.16910690069198608,0.9617785811424255,0.22691336274147034,0.11130160838365555,0.2306126207113266,0.97359699010849
0,512,transformer.h.4.mlp.c_proj.weight,8,mse64_column,column,0.02067057229578495,0.1682024449110031,0.960949182510376,0.2267780303955078,0.10962806642055511,0.2134600579738617,0.9773064851760864
0,512,transformer.h.4.mlp.c_proj.weight,8,mse64_checkerboard,checkerboard,0.01996866799890995,0.16884852945804596,0.9617419242858887,0.2263934165239334,0.11130478978157043,0.2306073158979416,0.9735822677612305
0,512,transformer.h.5.attn.c_attn.weight,4,mse64_contiguous,contiguous,0.015005606226623058,0.15044353902339935,0.968725323677063,0.1718456894159317,0.12904179096221924,0.19016815721988678,0.9818979501724243
0,512,transformer.h.5.attn.c_attn.weight,4,mse64_row,row,0.015005606226623058,0.15044353902339935,0.968725323677063,0.1718456894159317,0.12904179096221924,0.19016815721988678,0.9818979501724243
0,512,transformer.h.5.attn.c_attn.weight,4,mse64_column,column,0.4997829794883728,0.6040181517601013,0.4772094488143921,0.9378921985626221,0.2701500356197357,0.23403330147266388,0.9738892912864685
0,512,transformer.h.5.attn.c_attn.weight,4,mse64_checkerboard,checkerboard,0.014359085820615292,0.14927271008491516,0.9695848822593689,0.16944880783557892,0.12909696996212006,0.1897193044424057,0.9819806218147278
0,512,transformer.h.5.attn.c_attn.weight,8,mse64_contiguous,contiguous,0.016203703358769417,0.15540339052677155,0.9675868153572083,0.1800115704536438,0.1307956427335739,0.18734988570213318,0.9824219942092896
0,512,transformer.h.5.attn.c_attn.weight,8,mse64_row,row,0.016203703358769417,0.15540339052677155,0.9675868153572083,0.1800115704536438,0.1307956427335739,0.18734988570213318,0.9824219942092896
0,512,transformer.h.5.attn.c_attn.weight,8,mse64_column,column,0.47706887125968933,0.5887671709060669,0.4988597631454468,0.939335286617279,0.23820537328720093,0.23381948471069336,0.9738008975982666
0,512,transformer.h.5.attn.c_attn.weight,8,mse64_checkerboard,checkerboard,0.01566568948328495,0.1545036882162094,0.9683955311775208,0.17843075096607208,0.13057707250118256,0.18762198090553284,0.9823546409606934
0,512,transformer.h.5.attn.c_proj.weight,4,mse64_contiguous,contiguous,0.0121934674680233,0.14202049374580383,0.9727111458778381,0.18477772176265717,0.09926556050777435,0.18756750226020813,0.9823821187019348
0,512,transformer.h.5.attn.c_proj.weight,4,mse64_row,row,0.0121934674680233,0.14202049374580383,0.9727111458778381,0.18477772176265717,0.09926556050777435,0.18756750226020813,0.9823821187019348
0,512,transformer.h.5.attn.c_proj.weight,4,mse64_column,column,0.0128309465944767,0.14359569549560547,0.9722780585289001,0.1871013343334198,0.10009241104125977,0.18830843269824982,0.9822512865066528
0,512,transformer.h.5.attn.c_proj.weight,4,mse64_checkerboard,checkerboard,0.012247721664607525,0.14260254800319672,0.9726569652557373,0.18560759723186493,0.09959985315799713,0.18768136203289032,0.9823554754257202
0,512,transformer.h.5.attn.c_proj.weight,8,mse64_contiguous,contiguous,0.013387043960392475,0.147166907787323,0.9719863533973694,0.193080335855484,0.10125596821308136,0.1853465735912323,0.9827765226364136
0,512,transformer.h.5.attn.c_proj.weight,8,mse64_row,row,0.013387043960392475,0.147166907787323,0.9719863533973694,0.193080335855484,0.10125596821308136,0.1853465735912323,0.9827765226364136
0,512,transformer.h.5.attn.c_proj.weight,8,mse64_column,column,0.01337348110973835,0.14740535616874695,0.9719984531402588,0.19274267554283142,0.10207049548625946,0.18525750935077667,0.982795774936676
0,512,transformer.h.5.attn.c_proj.weight,8,mse64_checkerboard,checkerboard,0.013088650070130825,0.14697213470935822,0.9720423221588135,0.19167493283748627,0.10227178782224655,0.1851929873228073,0.982822835445404
0,512,transformer.h.5.mlp.w1.weight,4,mse64_contiguous,contiguous,0.02001444436609745,0.16296707093715668,0.9613305926322937,0.21835434436798096,0.10758092999458313,0.21356245875358582,0.977316677570343
0,512,transformer.h.5.mlp.w1.weight,4,mse64_row,row,0.02001444436609745,0.16296707093715668,0.9613305926322937,0.21835434436798096,0.10758092999458313,0.21356245875358582,0.977316677570343
0,512,transformer.h.5.mlp.w1.weight,4,mse64_column,column,0.01913960836827755,0.16507476568222046,0.9620679020881653,0.21963359415531158,0.11051706224679947,0.24184858798980713,0.9709925055503845
0,512,transformer.h.5.mlp.w1.weight,4,mse64_checkerboard,checkerboard,0.01804606057703495,0.15967416763305664,0.9639862179756165,0.21172882616519928,0.10762057453393936,0.2130957841873169,0.9773949384689331
0,512,transformer.h.5.mlp.w1.weight,8,mse64_contiguous,contiguous,0.02092997170984745,0.16751880943775177,0.9609391093254089,0.22544929385185242,0.10958952456712723,0.2106054723262787,0.9779019951820374
0,512,transformer.h.5.mlp.w1.weight,8,mse64_row,row,0.02092997170984745,0.16751880943775177,0.9609391093254089,0.22544929385185242,0.10958952456712723,0.2106054723262787,0.9779019951820374
0,512,transformer.h.5.mlp.w1.weight,8,mse64_column,column,0.01964314840734005,0.16837431490421295,0.9622015357017517,0.2253856211900711,0.1113642081618309,0.2306818813085556,0.9735705852508545
0,512,transformer.h.5.mlp.w1.weight,8,mse64_checkerboard,checkerboard,0.01868184469640255,0.16376659274101257,0.9637282490730286,0.2178470939397812,0.1096871867775917,0.2104223221540451,0.9779338240623474
0,512,transformer.h.5.mlp.w2.weight,4,mse64_contiguous,contiguous,0.02065022848546505,0.16409827768802643,0.9605364799499512,0.22065375745296478,0.1075439378619194,0.21302257478237152,0.9774354696273804
0,512,transformer.h.5.mlp.w2.weight,4,mse64_row,row,0.02065022848546505,0.16409827768802643,0.9605364799499512,0.22065375745296478,0.1075439378619194,0.21302257478237152,0.9774354696273804
0,512,transformer.h.5.mlp.w2.weight,4,mse64_column,column,0.01971944235265255,0.16599322855472565,0.9614531397819519,0.22125761210918427,0.11072999984025955,0.24333487451076508,0.9706156849861145
0,512,transformer.h.5.mlp.w2.weight,4,mse64_checkerboard,checkerboard,0.018585205078125,0.16026626527309418,0.9634906649589539,0.21288155019283295,0.10765204578638077,0.2110428363084793,0.977830708026886
0,512,transformer.h.5.mlp.w2.weight,8,mse64_contiguous,contiguous,0.02068583108484745,0.16733355820178986,0.9609449505805969,0.22520548105239868,0.10946279764175415,0.21170245110988617,0.9776681065559387
0,512,transformer.h.5.mlp.w2.weight,8,mse64_row,row,0.02068583108484745,0.16733355820178986,0.9609449505805969,0.22520548105239868,0.10946279764175415,0.21170245110988617,0.9776681065559387
0,512,transformer.h.5.mlp.w2.weight,8,mse64_column,column,0.0203857421875,0.16967523097991943,0.9612159729003906,0.2272670567035675,0.11208459734916687,0.23503027856349945,0.9725542068481445
0,512,transformer.h.5.mlp.w2.weight,8,mse64_checkerboard,checkerboard,0.01914469338953495,0.1642109900712967,0.9632139205932617,0.21883364021778107,0.10958943516016006,0.2104819118976593,0.9779229164123535
0,512,transformer.h.5.mlp.c_proj.weight,4,mse64_contiguous,contiguous,0.0171661376953125,0.15912912786006927,0.9651047587394714,0.20983092486858368,0.10842838138341904,0.23076526820659637,0.9735366702079773
0,512,transformer.h.5.mlp.c_proj.weight,4,mse64_row,row,0.0171661376953125,0.15912912786006927,0.9651047587394714,0.20983092486858368,0.10842838138341904,0.23076526820659637,0.9735366702079773
0,512,transformer.h.5.mlp.c_proj.weight,4,mse64_column,column,0.01850382424890995,0.1594984531402588,0.9636366963386536,0.21260830760002136,0.10638967901468277,0.21057382225990295,0.9779475927352905
0,512,transformer.h.5.mlp.c_proj.weight,4,mse64_checkerboard,checkerboard,0.01755269430577755,0.1592482477426529,0.9648065567016602,0.21017882227897644,0.10831869393587112,0.23014125227928162,0.973690927028656
0,512,transformer.h.5.mlp.c_proj.weight,8,mse64_contiguous,contiguous,0.01865132711827755,0.1636093258857727,0.9641496539115906,0.21855556964874268,0.10866418480873108,0.21779769659042358,0.9763660430908203
0,512,transformer.h.5.mlp.c_proj.weight,8,mse64_row,row,0.01865132711827755,0.1636093258857727,0.9641496539115906,0.21855556964874268,0.10866418480873108,0.21779769659042358,0.9763660430908203
0,512,transformer.h.5.mlp.c_proj.weight,8,mse64_column,column,0.018341064453125,0.16257041692733765,0.9642844796180725,0.21746325492858887,0.10767866671085358,0.20614750683307648,0.97882080078125
0,512,transformer.h.5.mlp.c_proj.weight,8,mse64_checkerboard,checkerboard,0.01828511618077755,0.16273784637451172,0.964465320110321,0.21700626611709595,0.10847050696611404,0.21750491857528687,0.9764379858970642
0,1024,transformer.h.0.attn.c_attn.weight,4,mse64_contiguous,contiguous,0.02018229104578495,0.16007381677627563,0.9617998600006104,0.19175884127616882,0.12838934361934662,0.18800204992294312,0.9822958111763
0,1024,transformer.h.0.attn.c_attn.weight,4,mse64_row,row,0.02018229104578495,0.16007381677627563,0.9617998600006104,0.19175884127616882,0.12838934361934662,0.18800204992294312,0.9822958111763
0,1024,transformer.h.0.attn.c_attn.weight,4,mse64_column,column,0.40307164192199707,0.5307112336158752,0.5687844157218933,0.868182361125946,0.19324611127376556,0.23491822183132172,0.9734668731689453
0,1024,transformer.h.0.attn.c_attn.weight,4,mse64_checkerboard,checkerboard,0.018192997202277184,0.1570831537246704,0.9643669128417969,0.18549107015132904,0.12867575883865356,0.1876407265663147,0.9823634624481201
0,1024,transformer.h.0.attn.c_attn.weight,8,mse64_contiguous,contiguous,0.021814417093992233,0.16553069651126862,0.9602521061897278,0.20084601640701294,0.13021600246429443,0.18646396696567535,0.982578694820404
0,1024,transformer.h.0.attn.c_attn.weight,8,mse64_row,row,0.021814417093992233,0.16553069651126862,0.9602521061897278,0.20084601640701294,0.13021600246429443,0.18646396696567535,0.982578694820404
0,1024,transformer.h.0.attn.c_attn.weight,8,mse64_column,column,0.38059261441230774,0.513664186000824,0.5905102491378784,0.8486162424087524,0.17871811985969543,0.23350197076797485,0.9736437201499939
0,1024,transformer.h.0.attn.c_attn.weight,8,mse64_checkerboard,checkerboard,0.0206027552485466,0.16282717883586884,0.9623030424118042,0.1956499069929123,0.13000501692295074,0.18651260435581207,0.9825759530067444
0,1024,transformer.h.0.attn.c_proj.weight,4,mse64_contiguous,contiguous,0.012898762710392475,0.14350353181362152,0.9720233082771301,0.18707183003425598,0.09993759542703629,0.1882234662771225,0.9822607636451721
0,1024,transformer.h.0.attn.c_proj.weight,4,mse64_row,row,0.012898762710392475,0.14350353181362152,0.9720233082771301,0.18707183003425598,0.09993759542703629,0.1882234662771225,0.9822607636451721
0,1024,transformer.h.0.attn.c_proj.weight,4,mse64_column,column,0.01337348110973835,0.14390622079372406,0.9717802405357361,0.18766897916793823,0.1001458540558815,0.18849702179431915,0.982205867767334
0,1024,transformer.h.0.attn.c_proj.weight,4,mse64_checkerboard,checkerboard,0.013102213852107525,0.14357392489910126,0.9718520045280457,0.18751567602157593,0.09963452816009521,0.18820561468601227,0.9822555184364319
0,1024,transformer.h.0.attn.c_proj.weight,8,mse64_contiguous,contiguous,0.01312934048473835,0.1481904685497284,0.9722206592559814,0.19389887154102325,0.1024845689535141,0.18675778806209564,0.9825195074081421
0,1024,transformer.h.0.attn.c_proj.weight,8,mse64_row,row,0.01312934048473835,0.1481904685497284,0.9722206592559814,0.19389887154102325,0.1024845689535141,0.18675778806209564,0.9825195074081421
0,1024,transformer.h.0.attn.c_proj.weight,8,mse64_column,column,0.0130750872194767,0.1470925211906433,0.9723938703536987,0.1929118037223816,0.10127568989992142,0.18627366423606873,0.9826245903968811
0,1024,transformer.h.0.attn.c_proj.weight,8,mse64_checkerboard,checkerboard,0.0130615234375,0.14705653488636017,0.9721355438232422,0.19275739789009094,0.10135816782712936,0.18670092523097992,0.9825409650802612
0,1024,transformer.h.0.mlp.w1.weight,4,mse64_contiguous,contiguous,0.01677958108484745,0.15551407635211945,0.9659828543663025,0.20640136301517487,0.1046278327703476,0.20493043959140778,0.9790617227554321
0,1024,transformer.h.0.mlp.w1.weight,4,mse64_row,row,0.01677958108484745,0.15551407635211945,0.9659828543663025,0.20640136301517487,0.1046278327703476,0.20493043959140778,0.9790617227554321
0,1024,transformer.h.0.mlp.w1.weight,4,mse64_column,column,0.01654052734375,0.15636776387691498,0.9662601351737976,0.20646092295646667,0.10627561807632446,0.2149183750152588,0.9769992828369141
0,1024,transformer.h.0.mlp.w1.weight,4,mse64_checkerboard,checkerboard,0.015401204116642475,0.15355856716632843,0.9678148627281189,0.20200321078300476,0.1051149070262909,0.20450276136398315,0.9791334867477417
0,1024,transformer.h.0.mlp.w1.weight,8,mse64_contiguous,contiguous,0.01717630960047245,0.1597547084093094,0.9659206867218018,0.21300870180130005,0.10650176554918289,0.20286734402179718,0.979466438293457
0,1024,transformer.h.0.mlp.w1.weight,8,mse64_row,row,0.01717630960047245,0.1597547084093094,0.9659206867218018,0.21300870180130005,0.10650176554918289,0.20286734402179718,0.979466438293457
0,1024,transformer.h.0.mlp.w1.weight,8,mse64_column,column,0.01805623434484005,0.16152553260326385,0.9649220108985901,0.2159072607755661,0.10714487731456757,0.21125534176826477,0.9777491092681885
0,1024,transformer.h.0.mlp.w1.weight,8,mse64_checkerboard,checkerboard,0.01669820211827755,0.15804438292980194,0.9668684005737305,0.20962852239608765,0.10646127909421921,0.20264190435409546,0.9794958829879761
0,1024,transformer.h.0.mlp.w2.weight,4,mse64_contiguous,contiguous,0.0179901123046875,0.15863065421581268,0.9643688797950745,0.21221929788589478,0.10504313558340073,0.20646093785762787,0.978753924369812
0,1024,transformer.h.0.mlp.w2.weight,4,mse64_row,row,0.0179901123046875,0.15863065421581268,0.9643688797950745,0.21221929788589478,0.10504313558340073,0.20646093785762787,0.978753924369812
0,1024,transformer.h.0.mlp.w2.weight,4,mse64_column,column,0.01778157614171505,0.15997162461280823,0.9646041393280029,0.21211478114128113,0.10782953351736069,0.2187996804714203,0.9761795401573181
0,1024,transformer.h.0.mlp.w2.weight,4,mse64_checkerboard,checkerboard,0.01634724996984005,0.1554565578699112,0.9664144515991211,0.20533762872219086,0.1055765151977539,0.20565253496170044,0.9789023399353027
0,1024,transformer.h.0.mlp.w2.weight,8,mse64_contiguous,contiguous,0.01881917379796505,0.16346322000026703,0.9636459350585938,0.21926812827587128,0.1076594740152359,0.20503489673137665,0.979030191898346
0,1024,transformer.h.0.mlp.w2.weight,8,mse64_row,row,0.01881917379796505,0.16346322000026703,0.9636459350585938,0.21926812827587128,0.1076594740152359,0.20503489673137665,0.979030191898346
0,1024,transformer.h.0.mlp.w2.weight,8,mse64_column,column,0.01842244528234005,0.16413703560829163,0.9639832377433777,0.2196262627840042,0.10864895582199097,0.21536538004875183,0.9769084453582764
0,1024,transformer.h.0.mlp.w2.weight,8,mse64_checkerboard,checkerboard,0.01719156838953495,0.16012996435165405,0.9658083915710449,0.2125643640756607,0.10769662261009216,0.20442669093608856,0.9791457653045654
0,1024,transformer.h.0.mlp.c_proj.weight,4,mse64_contiguous,contiguous,0.01813252829015255,0.16049806773662567,0.9638340473175049,0.2132190465927124,0.1077781468629837,0.2194867581129074,0.9760273098945618
0,1024,transformer.h.0.mlp.c_proj.weight,4,mse64_row,row,0.01813252829015255,0.16049806773662567,0.9638340473175049,0.2132190465927124,0.1077781468629837,0.2194867581129074,0.9760273098945618
0,1024,transformer.h.0.mlp.c_proj.weight,4,mse64_column,column,0.01878865621984005,0.160127654671669,0.9631233811378479,0.21421745419502258,0.10603894293308258,0.20698195695877075,0.9786573052406311
0,1024,transformer.h.0.mlp.c_proj.weight,4,mse64_checkerboard,checkerboard,0.01831563375890255,0.1606895625591278,0.9637687802314758,0.2135021984577179,0.10787800699472427,0.21890246868133545,0.9761660099029541
0,1024,transformer.h.0.mlp.c_proj.weight,8,mse64_contiguous,contiguous,0.01869710348546505,0.16465972363948822,0.9637156128883362,0.22045721113681793,0.10886333882808685,0.21561770141124725,0.976841151714325
0,1024,transformer.h.0.mlp.c_proj.weight,8,mse64_row,row,0.01869710348546505,0.16465972363948822,0.9637156128883362,0.22045721113681793,0.10886333882808685,0.21561770141124725,0.976841151714325
0,1024,transformer.h.0.mlp.c_proj.weight,8,mse64_column,column,0.01906331442296505,0.16377894580364227,0.9632753729820251,0.21981586515903473,0.10774315893650055,0.20551654696464539,0.978942334651947
