seed,update,parameter_id,parameter_name,shape,rank,iterations,oversampling,initialization,direct_danger_fraction,exact_danger_fraction,approx_danger_fraction
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",1,0,8,randomized,0.2515559792518616,0.2477869987487793,0.25187501311302185
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",2,0,8,randomized,0.2515559792518616,0.245691180229187,0.2516615688800812
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",4,0,8,randomized,0.2515559792518616,0.24524150788784027,0.252483606338501
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",8,0,8,randomized,0.2515559792518616,0.24307814240455627,0.2529771625995636
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",16,0,8,randomized,0.2515559792518616,0.2443854808807373,0.252031534910202
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",1,2,8,randomized,0.2515559792518616,0.2477869987487793,0.2477308064699173
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",2,2,8,randomized,0.2515559792518616,0.245691180229187,0.24565966427326202
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",4,2,8,randomized,0.2515559792518616,0.24524150788784027,0.2452380359172821
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",8,2,8,randomized,0.2515559792518616,0.24307814240455627,0.24219466745853424
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",16,2,8,randomized,0.2515559792518616,0.2443854808807373,0.24326378107070923
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",1,4,8,randomized,0.2515559792518616,0.2477869987487793,0.24778790771961212
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",2,4,8,randomized,0.2515559792518616,0.245691180229187,0.24569115042686462
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",4,4,8,randomized,0.2515559792518616,0.24524150788784027,0.24527795612812042
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",8,4,8,randomized,0.2515559792518616,0.24307814240455627,0.24306680262088776
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",16,4,8,randomized,0.2515559792518616,0.2443854808807373,0.24290363490581512
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,0,0,canonical,0.2403833419084549,0.23630023002624512,0.23946431279182434
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,0,0,canonical,0.2403833419084549,0.23568685352802277,0.23870715498924255
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,0,0,canonical,0.2403833419084549,0.23533141613006592,0.23951557278633118
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,0,0,canonical,0.2403833419084549,0.2333730310201645,0.23905394971370697
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,0,0,canonical,0.2403833419084549,0.23107241094112396,0.23914748430252075
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,2,0,canonical,0.2403833419084549,0.23630023002624512,0.23636646568775177
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,2,0,canonical,0.2403833419084549,0.23568685352802277,0.23590928316116333
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,2,0,canonical,0.2403833419084549,0.23533141613006592,0.23492871224880219
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,2,0,canonical,0.2403833419084549,0.2333730310201645,0.23406100273132324
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,2,0,canonical,0.2403833419084549,0.23107241094112396,0.23143428564071655
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,4,0,canonical,0.2403833419084549,0.23630023002624512,0.23628531396389008
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,4,0,canonical,0.2403833419084549,0.23568685352802277,0.23569563031196594
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,4,0,canonical,0.2403833419084549,0.23533141613006592,0.23528937995433807
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,4,0,canonical,0.2403833419084549,0.2333730310201645,0.23354572057724
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,4,0,canonical,0.2403833419084549,0.23107241094112396,0.23170991241931915
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,0,8,canonical,0.2403833419084549,0.23630023002624512,0.23908288776874542
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,0,8,canonical,0.2403833419084549,0.23568685352802277,0.23915302753448486
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,0,8,canonical,0.2403833419084549,0.23533141613006592,0.23927618563175201
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,0,8,canonical,0.2403833419084549,0.2333730310201645,0.23941272497177124
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,0,8,canonical,0.2403833419084549,0.23107241094112396,0.2394312620162964
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,2,8,canonical,0.2403833419084549,0.23630023002624512,0.236282616853714
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,2,8,canonical,0.2403833419084549,0.23568685352802277,0.2356290966272354
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,2,8,canonical,0.2403833419084549,0.23533141613006592,0.2351447343826294
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,2,8,canonical,0.2403833419084549,0.2333730310201645,0.23417112231254578
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,2,8,canonical,0.2403833419084549,0.23107241094112396,0.23173785209655762
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,4,8,canonical,0.2403833419084549,0.23630023002624512,0.23628532886505127
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,4,8,canonical,0.2403833419084549,0.23568685352802277,0.2356930822134018
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,4,8,canonical,0.2403833419084549,0.23533141613006592,0.23531749844551086
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,4,8,canonical,0.2403833419084549,0.2333730310201645,0.23326396942138672
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,4,8,canonical,0.2403833419084549,0.23107241094112396,0.23151174187660217
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,0,0,randomized,0.2403833419084549,0.23630023002624512,0.23729850351810455
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,0,0,randomized,0.2403833419084549,0.23568685352802277,0.23797492682933807
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,0,0,randomized,0.2403833419084549,0.23533141613006592,0.2383747547864914
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,0,0,randomized,0.2403833419084549,0.2333730310201645,0.2390555888414383
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,0,0,randomized,0.2403833419084549,0.23107241094112396,0.23750431835651398
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,2,0,randomized,0.2403833419084549,0.23630023002624512,0.23627705872058868
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,2,0,randomized,0.2403833419084549,0.23568685352802277,0.235746368765831
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,2,0,randomized,0.2403833419084549,0.23533141613006592,0.23453746736049652
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,2,0,randomized,0.2403833419084549,0.2333730310201645,0.22994835674762726
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,2,0,randomized,0.2403833419084549,0.23107241094112396,0.23096710443496704
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,4,0,randomized,0.2403833419084549,0.23630023002624512,0.23628534376621246
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,4,0,randomized,0.2403833419084549,0.23568685352802277,0.23568569123744965
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,4,0,randomized,0.2403833419084549,0.23533141613006592,0.23536328971385956
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,4,0,randomized,0.2403833419084549,0.2333730310201645,0.23303088545799255
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,4,0,randomized,0.2403833419084549,0.23107241094112396,0.2325809895992279
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,0,8,randomized,0.2403833419084549,0.23630023002624512,0.23502235114574432
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,0,8,randomized,0.2403833419084549,0.23568685352802277,0.2365444302558899
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,0,8,randomized,0.2403833419084549,0.23533141613006592,0.23724910616874695
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,0,8,randomized,0.2403833419084549,0.2333730310201645,0.23707114160060883
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,0,8,randomized,0.2403833419084549,0.23107241094112396,0.23746010661125183
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,2,8,randomized,0.2403833419084549,0.23630023002624512,0.23622354865074158
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,2,8,randomized,0.2403833419084549,0.23568685352802277,0.23575513064861298
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,2,8,randomized,0.2403833419084549,0.23533141613006592,0.2353169023990631
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,2,8,randomized,0.2403833419084549,0.2333730310201645,0.23209206759929657
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,2,8,randomized,0.2403833419084549,0.23107241094112396,0.23218490183353424
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,4,8,randomized,0.2403833419084549,0.23630023002624512,0.23630023002624512
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,4,8,randomized,0.2403833419084549,0.23568685352802277,0.2356930822134018
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,4,8,randomized,0.2403833419084549,0.23533141613006592,0.23533691465854645
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,4,8,randomized,0.2403833419084549,0.2333730310201645,0.23338334262371063
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,4,8,randomized,0.2403833419084549,0.23107241094112396,0.23076793551445007
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,0,canonical,0.14443203806877136,0.1411362737417221,0.14456093311309814
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,0,canonical,0.14443203806877136,0.1412636786699295,0.1447799801826477
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,0,canonical,0.14443203806877136,0.1405016928911209,0.1447182148694992
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,0,canonical,0.14443203806877136,0.13940049707889557,0.14465273916721344
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,0,canonical,0.14443203806877136,0.14058955013751984,0.14478884637355804
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,0,canonical,0.14443203806877136,0.1411362737417221,0.14118151366710663
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,0,canonical,0.14443203806877136,0.1412636786699295,0.14131830632686615
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,0,canonical,0.14443203806877136,0.1405016928911209,0.14006027579307556
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,0,canonical,0.14443203806877136,0.13940049707889557,0.14002692699432373
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,0,canonical,0.14443203806877136,0.14058955013751984,0.14019252359867096
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,0,canonical,0.14443203806877136,0.1411362737417221,0.1411362886428833
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,0,canonical,0.14443203806877136,0.1412636786699295,0.1412770301103592
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,0,canonical,0.14443203806877136,0.1405016928911209,0.14048096537590027
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,0,canonical,0.14443203806877136,0.13940049707889557,0.13896355032920837
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,0,canonical,0.14443203806877136,0.14058955013751984,0.13965952396392822
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,8,canonical,0.14443203806877136,0.1411362737417221,0.14479690790176392
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,8,canonical,0.14443203806877136,0.1412636786699295,0.14479129016399384
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,8,canonical,0.14443203806877136,0.1405016928911209,0.14493313431739807
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,8,canonical,0.14443203806877136,0.13940049707889557,0.14515970647335052
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,8,canonical,0.14443203806877136,0.14058955013751984,0.14511355757713318
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,8,canonical,0.14443203806877136,0.1411362737417221,0.14109531044960022
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,8,canonical,0.14443203806877136,0.1412636786699295,0.14107610285282135
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,8,canonical,0.14443203806877136,0.1405016928911209,0.1410735696554184
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,8,canonical,0.14443203806877136,0.13940049707889557,0.13976989686489105
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,8,canonical,0.14443203806877136,0.14058955013751984,0.14040786027908325
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,8,canonical,0.14443203806877136,0.1411362737417221,0.1411362886428833
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,8,canonical,0.14443203806877136,0.1412636786699295,0.14126473665237427
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,8,canonical,0.14443203806877136,0.1405016928911209,0.14054380357265472
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,8,canonical,0.14443203806877136,0.13940049707889557,0.13919737935066223
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,8,canonical,0.14443203806877136,0.14058955013751984,0.14041970670223236
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,0,randomized,0.14443203806877136,0.1411362737417221,0.14382785558700562
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,0,randomized,0.14443203806877136,0.1412636786699295,0.14477302134037018
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,0,randomized,0.14443203806877136,0.1405016928911209,0.14429304003715515
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,0,randomized,0.14443203806877136,0.13940049707889557,0.14490993320941925
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,0,randomized,0.14443203806877136,0.14058955013751984,0.14430366456508636
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,0,randomized,0.14443203806877136,0.1411362737417221,0.1411045491695404
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,0,randomized,0.14443203806877136,0.1412636786699295,0.14082399010658264
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,0,randomized,0.14443203806877136,0.1405016928911209,0.1414899230003357
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,0,randomized,0.14443203806877136,0.13940049707889557,0.14045865833759308
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,0,randomized,0.14443203806877136,0.14058955013751984,0.1397879719734192
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,0,randomized,0.14443203806877136,0.1411362737417221,0.1411362737417221
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,0,randomized,0.14443203806877136,0.1412636786699295,0.1412658542394638
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,0,randomized,0.14443203806877136,0.1405016928911209,0.14063531160354614
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,0,randomized,0.14443203806877136,0.13940049707889557,0.13967807590961456
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,0,randomized,0.14443203806877136,0.14058955013751984,0.14081503450870514
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0,8,randomized,0.14443203806877136,0.1411362737417221,0.14362896978855133
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0,8,randomized,0.14443203806877136,0.1412636786699295,0.1437709778547287
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0,8,randomized,0.14443203806877136,0.1405016928911209,0.14457927644252777
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0,8,randomized,0.14443203806877136,0.13940049707889557,0.14423048496246338
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0,8,randomized,0.14443203806877136,0.14058955013751984,0.1434054970741272
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,2,8,randomized,0.14443203806877136,0.1411362737417221,0.14112794399261475
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,2,8,randomized,0.14443203806877136,0.1412636786699295,0.1411581188440323
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,2,8,randomized,0.14443203806877136,0.1405016928911209,0.1407599300146103
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,2,8,randomized,0.14443203806877136,0.13940049707889557,0.13908955454826355
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,2,8,randomized,0.14443203806877136,0.14058955013751984,0.13900233805179596
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,4,8,randomized,0.14443203806877136,0.1411362737417221,0.14113619923591614
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,4,8,randomized,0.14443203806877136,0.1412636786699295,0.14126481115818024
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,4,8,randomized,0.14443203806877136,0.1405016928911209,0.1405339241027832
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,4,8,randomized,0.14443203806877136,0.13940049707889557,0.13938696682453156
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,4,8,randomized,0.14443203806877136,0.14058955013751984,0.14024457335472107
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,0,canonical,0.5393791794776917,0.5444383025169373,0.5391147136688232
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,0,canonical,0.5393791794776917,0.5461777448654175,0.5380765199661255
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,0,canonical,0.5393791794776917,0.5427112579345703,0.538411021232605
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,0,canonical,0.5393791794776917,0.5410279631614685,0.5387819409370422
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,0,canonical,0.5393791794776917,0.53584885597229,0.5387155413627625
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,0,canonical,0.5393791794776917,0.5444383025169373,0.5441640615463257
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,0,canonical,0.5393791794776917,0.5461777448654175,0.5461912751197815
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,0,canonical,0.5393791794776917,0.5427112579345703,0.5456532835960388
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,2,0,canonical,0.5393791794776917,0.5410279631614685,0.537306010723114
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,2,0,canonical,0.5393791794776917,0.53584885597229,0.5387645363807678
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,4,0,canonical,0.5393791794776917,0.5444383025169373,0.5444419384002686
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,4,0,canonical,0.5393791794776917,0.5461777448654175,0.5461722016334534
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,4,0,canonical,0.5393791794776917,0.5427112579345703,0.5427812933921814
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,4,0,canonical,0.5393791794776917,0.5410279631614685,0.5403503775596619
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,4,0,canonical,0.5393791794776917,0.53584885597229,0.5395026803016663
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0,8,canonical,0.5393791794776917,0.5444383025169373,0.5381870269775391
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0,8,canonical,0.5393791794776917,0.5461777448654175,0.5394349098205566
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0,8,canonical,0.5393791794776917,0.5427112579345703,0.539017379283905
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0,8,canonical,0.5393791794776917,0.5410279631614685,0.5387665629386902
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0,8,canonical,0.5393791794776917,0.53584885597229,0.5389214754104614
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,2,8,canonical,0.5393791794776917,0.5444383025169373,0.5443361401557922
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,2,8,canonical,0.5393791794776917,0.5461777448654175,0.5462216138839722
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,2,8,canonical,0.5393791794776917,0.5427112579345703,0.5427642464637756
