seed,update,parameter_id,parameter_name,shape,rank_label,rank,raw_relative_l2,raw_cosine,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,update_cosine_gain_vs_direct
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.1934763789176941,0.9816771745681763,1.0151340961456299,1.02799654006958,0.5152523517608643,1.0829322338104248,1.0252749919891357,0.4750905930995941,1.0013047456741333,0.0001430511474609375
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_25,1,0.19413653016090393,0.9812873005867004,1.0059648752212524,1.0279903411865234,0.5151283740997314,1.0826845169067383,1.0252865552902222,0.4750790596008301,1.0013045072555542,1.9073486328125e-05
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_50,3,0.19399836659431458,0.9813910722732544,1.008924961090088,1.0280001163482666,0.5151315331459045,1.0827075242996216,1.0252858400344849,0.4750796854496002,1.0013041496276855,2.2232532501220703e-05
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_75,10,0.19367799162864685,0.9815909266471863,1.0136409997940063,1.027997374534607,0.5152477622032166,1.0829253196716309,1.0252822637557983,0.47508350014686584,1.001304030418396,0.00013846158981323242
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",energy_90,26,0.1930427998304367,0.9818026423454285,1.0164240598678589,1.0279244184494019,0.5149106979370117,1.0821510553359985,1.0252546072006226,0.4751121401786804,1.0013043880462646,-0.00019860267639160156
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.19271862506866455,0.981497049331665,1.0029032230377197,0.4785889685153961,0.8855570554733276,1.0006523132324219,0.4912184774875641,0.8793565034866333,0.9999984502792358,7.212162017822266e-05
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.19266852736473083,0.981533408164978,1.0040686130523682,0.47849369049072266,0.8855955004692078,1.0005981922149658,0.49121803045272827,0.8793569803237915,0.9999982714653015,0.00011056661605834961
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.1925882250070572,0.9815880656242371,1.0056959390640259,0.47836875915527344,0.8856315016746521,1.0003865957260132,0.4912165701389313,0.8793573379516602,0.9999984502792358,0.00014656782150268555
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.19243860244750977,0.9816709160804749,1.0079056024551392,0.47816863656044006,0.8857191205024719,1.000305414199829,0.4912131130695343,0.8793596029281616,0.999998152256012,0.00023418664932250977
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.19217441976070404,0.9817922115325928,1.010463833808899,0.47795429825782776,0.8858078122138977,1.0001953840255737,0.49120083451271057,0.879365861415863,0.9999978542327881,0.000322878360748291
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_25,2,0.19266852736473083,0.981533408164978,1.0040686130523682,0.47849369049072266,0.8855955004692078,1.0005981922149658,0.49121803045272827,0.8793569803237915,0.9999982714653015,0.00011056661605834961
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_50,10,0.1923614889383316,0.9817074537277222,1.0087224245071411,0.4780873954296112,0.8857742547988892,1.000460147857666,0.4912106394767761,0.8793607950210571,0.9999980330467224,0.0002893209457397461
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_75,37,0.19144423305988312,0.9820035099983215,1.0130003690719604,0.4775897264480591,0.8858239650726318,0.9988110661506653,0.49113261699676514,0.8793994784355164,0.9999980330467224,0.0003390312194824219
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",energy_90,99,0.1877390593290329,0.9827672839164734,1.0153182744979858,0.4761265218257904,0.8864111304283142,0.9978058934211731,0.4903436601161957,0.8797863721847534,0.9999983310699463,0.0009261965751647949
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.19137068092823029,0.9817390441894531,1.0017913579940796,0.48052266240119934,0.8845593929290771,1.000044822692871,0.4923053979873657,0.878822386264801,0.9999997019767761,5.894899368286133e-05
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.19130347669124603,0.9817782640457153,1.0032154321670532,0.48040881752967834,0.884620726108551,1.0001013278961182,0.49230441451072693,0.878822922706604,0.9999994039535522,0.00012028217315673828
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.19121427834033966,0.9818341732025146,1.0049667358398438,0.4802800118923187,0.8846477270126343,0.9997950792312622,0.49230295419692993,0.8788235783576965,0.9999995231628418,0.00014728307723999023
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.19108064472675323,0.9819103479385376,1.0070741176605225,0.48011791706085205,0.8847063779830933,0.9996210932731628,0.4922996461391449,0.8788247108459473,0.9999998807907104,0.0002059340476989746
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.19084925949573517,0.9820113778114319,1.009331464767456,0.47994792461395264,0.884777307510376,0.9995315670967102,0.4922885000705719,0.878831684589386,0.9999983310699463,0.00027686357498168945
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_25,2,0.19130347669124603,0.9817782640457153,1.0032154321670532,0.48040881752967834,0.884620726108551,1.0001013278961182,0.49230441451072693,0.878822922706604,0.9999994039535522,0.00012028217315673828
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_50,10,0.19101637601852417,0.9819393754005432,1.0077898502349854,0.4800560772418976,0.8847534656524658,0.9997694492340088,0.492298424243927,0.8788267374038696,0.9999985694885254,0.0002530217170715332
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_75,37,0.18999963998794556,0.9822542071342468,1.012290596961975,0.47957301139831543,0.8847983479499817,0.9981366991996765,0.49221500754356384,0.8788673281669617,0.9999992251396179,0.00029790401458740234
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",energy_90,97,0.18642941117286682,0.9829918146133423,1.0147827863693237,0.47817862033843994,0.8853616714477539,0.9971886873245239,0.49145039916038513,0.8792428374290466,0.9999998211860657,0.0008612275123596191
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.22197920083999634,0.9752991199493408,0.9968869090080261,0.48743513226509094,0.8828038573265076,1.012900471687317,0.49725472927093506,0.876374363899231,0.9999986290931702,0.00020307302474975586
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.22184552252292633,0.9753732681274414,0.9988499879837036,0.4872446656227112,0.8828666806221008,1.0126785039901733,0.49725478887557983,0.8763735890388489,0.9999998807907104,0.0002658963203430176
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.22166374325752258,0.9754743576049805,1.0013039112091064,0.48700714111328125,0.8829386234283447,1.012343406677246,0.4972524046897888,0.8763754963874817,0.9999990463256836,0.00033783912658691406
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.22142940759658813,0.9756044149398804,1.0041725635528564,0.486716628074646,0.8831079602241516,1.012569546699524,0.4972448945045471,0.8763792514801025,0.9999987483024597,0.0005071759223937988
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.2210509032011032,0.9757975339889526,1.0078113079071045,0.48637673258781433,0.8832098245620728,1.012093186378479,0.4972231984138489,0.8763890862464905,0.9999998807907104,0.0006090402603149414
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_25,3,0.22172139585018158,0.9754408001899719,1.0004833936691284,0.48708847165107727,0.8829279541969299,1.0125672817230225,0.4972531199455261,0.8763742446899414,0.9999998807907104,0.00032716989517211914
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_50,13,0.22118833661079407,0.9757306575775146,1.006655216217041,0.48648348450660706,0.8831779956817627,1.0122443437576294,0.4972323477268219,0.8763844966888428,0.9999998807907104,0.0005772113800048828
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_75,47,0.21960069239139557,0.9763453602790833,1.0144850015640259,0.4852346181869507,0.8834704756736755,1.0098189115524292,0.49699637293815613,0.8765023946762085,0.9999991059303284,0.0008696913719177246
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",energy_90,118,0.21443383395671844,0.9776087999343872,1.0186330080032349,0.4818493723869324,0.884640097618103,1.0061169862747192,0.49520671367645264,0.8773900866508484,0.9999994039535522,0.002039313316345215
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.18731580674648285,0.9825877547264099,1.006277322769165,1.0015273094177246,0.5299176573753357,1.0627069473266602,0.9677918553352356,0.5316914916038513,0.9999997019767761,-2.3424625396728516e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.18724027276039124,0.9826422333717346,1.0079234838485718,1.0015408992767334,0.5299025774002075,1.0627026557922363,0.9677920341491699,0.5316916108131409,0.9999997019767761,-3.8504600524902344e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.1871095597743988,0.9827346205711365,1.0105286836624146,1.0015496015548706,0.5299944281578064,1.0629009008407593,0.9677910804748535,0.5316916704177856,1.000000238418579,5.334615707397461e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.18696361780166626,0.9828267693519592,1.0128469467163086,1.001563549041748,0.5299533009529114,1.0628458261489868,0.9677903652191162,0.5316929817199707,1.0000001192092896,1.2218952178955078e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.18674573302268982,0.9829274415969849,1.0148074626922607,1.0015703439712524,0.5300142168998718,1.0629802942276,0.9677829742431641,0.5316994190216064,1.0,7.31348991394043e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.18731580674648285,0.9825877547264099,1.006277322769165,1.0015273094177246,0.5299176573753357,1.0627069473266602,0.9677918553352356,0.5316914916038513,0.9999997019767761,-2.3424625396728516e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_50,3,0.18716847896575928,0.9826918840408325,1.0093460083007812,1.0015398263931274,0.5300099849700928,1.0629152059555054,0.9677921533584595,0.5316916704177856,0.9999998807907104,6.890296936035156e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_75,9,0.18693962693214417,0.9828398823738098,1.0131239891052246,1.0015628337860107,0.5299955606460571,1.0629292726516724,0.9677901864051819,0.5316933989524841,0.9999998807907104,5.447864532470703e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",energy_90,23,0.18653106689453125,0.9829902052879333,1.015514612197876,1.0015430450439453,0.5297916531562805,1.062485694885254,0.9677725434303284,0.5317095518112183,1.0000005960464478,-0.0001494288444519043
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.186559796333313,0.9827224612236023,1.005990982055664,1.0198261737823486,0.5229647159576416,1.0829095840454102,1.016361951828003,0.4835061728954315,1.0000003576278687,8.046627044677734e-06
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.18646380305290222,0.9827870726585388,1.007964849472046,1.0198426246643066,0.5229426026344299,1.0828943252563477,1.016362190246582,0.4835062026977539,1.0000003576278687,-1.4066696166992188e-05
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.18638525903224945,0.982852041721344,1.0099437236785889,1.0198558568954468,0.522982656955719,1.08299720287323,1.0163625478744507,0.4835062623023987,1.0000008344650269,2.5987625122070312e-05
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.18623685836791992,0.9829471111297607,1.0123820304870605,1.0198657512664795,0.5229279398918152,1.0829099416732788,1.0163605213165283,0.4835078716278076,1.0000003576278687,-2.872943878173828e-05
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.1860198676586151,0.9830451607704163,1.014296054840088,1.0198674201965332,0.523017942905426,1.083086371421814,1.0163512229919434,0.4835163354873657,1.0000008344650269,6.127357482910156e-05
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_25,1,0.186559796333313,0.9827224612236023,1.005990982055664,1.0198261737823486,0.5229647159576416,1.0829095840454102,1.016361951828003,0.4835061728954315,1.0000003576278687,8.046627044677734e-06
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_50,3,0.18642042577266693,0.9828232526779175,1.0090886354446411,1.0198497772216797,0.5229983925819397,1.0830154418945312,1.0163620710372925,0.4835064709186554,1.000000238418579,4.172325134277344e-05
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_75,10,0.18618716299533844,0.9829750061035156,1.013005018234253,1.0198642015457153,0.5230187177658081,1.083084225654602,1.016359806060791,0.4835087060928345,1.0000005960464478,6.204843521118164e-05
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",energy_90,25,0.1857365369796753,0.9831218123435974,1.0151002407073975,1.019821286201477,0.5227726697921753,1.082527995109558,1.0163336992263794,0.48353421688079834,1.0000007152557373,-0.00018399953842163086
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_1,1,0.1935155689716339,0.9813164472579956,1.0013267993927002,0.5059289336204529,0.8713617324829102,0.9947529435157776,0.516639769077301,0.8665457963943481,0.9999993443489075,6.073713302612305e-05
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_2,2,0.19344814121723175,0.9813573360443115,1.0027446746826172,0.5058318376541138,0.8714234232902527,0.9948519468307495,0.5166394710540771,0.8665459156036377,0.9999994039535522,0.00012242794036865234
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_4,4,0.1933264136314392,0.9814262986183167,1.0048158168792725,0.5057172179222107,0.8714515566825867,0.9946019053459167,0.5166383385658264,0.8665465712547302,0.9999992251396179,0.00015056133270263672
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_8,8,0.19320058822631836,0.9815005660057068,1.00686514377594,0.5055960416793823,0.8714942336082458,0.9944490790367126,0.5166360139846802,0.8665474057197571,1.0,0.0001932382583618164
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",fixed_16,16,0.19294480979442596,0.9816173315048218,1.009507417678833,0.5054417848587036,0.8715712428092957,0.9944485425949097,0.5166245102882385,0.8665534257888794,0.9999998807907104,0.0002702474594116211
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_25,2,0.19344814121723175,0.9813573360443115,1.0027446746826172,0.5058318376541138,0.8714234232902527,0.9948519468307495,0.5166394710540771,0.8665459156036377,0.9999994039535522,0.00012242794036865234
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_50,10,0.193144291639328,0.9815295338630676,1.0076181888580322,0.5055431127548218,0.8715433478355408,0.9946300983428955,0.5166338682174683,0.866548478603363,1.0000001192092896,0.00024235248565673828
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_75,35,0.1922987997531891,0.9818276166915894,1.0125486850738525,0.5051238536834717,0.8715483546257019,0.9929381012916565,0.5165672302246094,0.8665834665298462,0.9999991059303284,0.0002473592758178711
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",energy_90,92,0.18922366201877594,0.9824867248535156,1.0151677131652832,0.504004180431366,0.8720183968544006,0.9921213984489441,0.5159311890602112,0.866912305355072,0.9999988079071045,0.0007174015045166016
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_1,1,0.193824902176857,0.9812692403793335,1.001991868019104,0.5178225636482239,0.8648714423179626,0.9918869137763977,0.5277509689331055,0.8607445955276489,1.0000005960464478,6.216764450073242e-05
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_2,2,0.19373151659965515,0.9813206195831299,1.0036382675170898,0.5177159309387207,0.8649379014968872,0.9919613599777222,0.5277506113052368,0.8607447743415833,1.0000005960464478,0.00012862682342529297
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_4,4,0.1936219185590744,0.9813857674598694,1.0055748224258423,0.5176137685775757,0.8649587035179138,0.9917147159576416,0.5277498364448547,0.8607456088066101,1.0000001192092896,0.0001494288444519043
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_8,8,0.1934719681739807,0.9814718961715698,1.0078643560409546,0.5174821615219116,0.8650123476982117,0.9915857911109924,0.5277469158172607,0.8607462644577026,1.000001072883606,0.00020307302474975586
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",fixed_16,16,0.1932268738746643,0.9815875291824341,1.0103731155395508,0.5173395276069641,0.86508709192276,0.9915988445281982,0.5277367830276489,0.8607524633407593,1.000000238418579,0.0002778172492980957
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_25,2,0.19373151659965515,0.9813206195831299,1.0036382675170898,0.5177159309387207,0.8649379014968872,0.9919613599777222,0.5277506113052368,0.8607447743415833,1.0000005960464478,0.00012862682342529297
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_50,9,0.19345010817050934,0.9814850687980652,1.0081968307495117,0.517460823059082,0.8650327920913696,0.9916681051254272,0.5277465581893921,0.8607480525970459,0.9999995827674866,0.00022351741790771484
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_75,33,0.19268356263637543,0.9817610383033752,1.012794017791748,0.5170820355415344,0.865043044090271,0.990192174911499,0.5276881456375122,0.8607789874076843,0.9999992251396179,0.00023376941680908203
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",energy_90,88,0.18964827060699463,0.9824098944664001,1.0152802467346191,0.5160101056098938,0.8655393123626709,0.9897053837776184,0.5270679593086243,0.8611047863960266,1.0000004768371582,0.0007300376892089844
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_1,1,0.22030861675739288,0.9757481217384338,1.0002213716506958,0.5190354585647583,0.8669542670249939,1.0118558406829834,0.5309960842132568,0.859028160572052,0.9999990463256836,0.00029474496841430664
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_2,2,0.22022110223770142,0.9758017063140869,1.0016247034072876,0.5189098715782166,0.867002546787262,1.0117393732070923,0.5309953689575195,0.8590282201766968,0.9999993443489075,0.00034302473068237305
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_4,4,0.22006528079509735,0.9758930802345276,1.0037201642990112,0.5186912417411804,0.8670202493667603,1.0110783576965332,0.5309935212135315,0.8590289354324341,0.9999997019767761,0.00036072731018066406
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_8,8,0.21980762481689453,0.9760333299636841,1.0066266059875488,0.5184041261672974,0.8672004342079163,1.0113157033920288,0.5309867858886719,0.8590325117111206,0.9999997019767761,0.0005409121513366699
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",fixed_16,16,0.2194778174161911,0.9762006402015686,1.0096218585968018,0.5181355476379395,0.8672969341278076,1.0110164880752563,0.530963659286499,0.8590449690818787,0.9999992251396179,0.0006374120712280273
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_25,1,0.22030861675739288,0.9757481217384338,1.0002213716506958,0.5190354585647583,0.8669542670249939,1.0118558406829834,0.5309960842132568,0.859028160572052,0.9999990463256836,0.00029474496841430664
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_50,7,0.2198653370141983,0.9760026335716248,1.0060175657272339,0.5184606909751892,0.8671711683273315,1.0113085508346558,0.5309889912605286,0.8590308427810669,1.000000238418579,0.0005116462707519531
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_75,35,0.21865713596343994,0.9765233993530273,1.0137791633605957,0.5174056887626648,0.8673050403594971,1.0084229707717896,0.5308430194854736,0.8591076731681824,1.0000009536743164,0.0006455183029174805
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",energy_90,102,0.21448519825935364,0.9775891900062561,1.0183764696121216,0.5145659446716309,0.8683311343193054,1.005311131477356,0.5293861031532288,0.8598805665969849,1.0000003576278687,0.00167161226272583
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_1,1,0.18717171251773834,0.9825966358184814,1.0054599046707153,1.0337167978286743,0.5067013502120972,1.0770626068115234,1.0031808614730835,0.4968147277832031,1.000000238418579,-3.0100345611572266e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_2,2,0.18707723915576935,0.9826640486717224,1.0075533390045166,1.0337412357330322,0.5066599249839783,1.0770301818847656,1.003180742263794,0.49681487679481506,1.0,-7.152557373046875e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_4,4,0.18695926666259766,0.9827544093132019,1.0101946592330933,1.0337728261947632,0.5066473484039307,1.0770652294158936,1.0031806230545044,0.49681520462036133,1.0000001192092896,-8.410215377807617e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_8,8,0.18680121004581451,0.9828560948371887,1.012754201889038,1.0337921380996704,0.5065739750862122,1.076961636543274,1.0031795501708984,0.496815949678421,0.9999998807907104,-0.00015747547149658203
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_16,16,0.1865772306919098,0.9829521775245667,1.0145851373672485,1.0338014364242554,0.5066471099853516,1.0771152973175049,1.0031752586364746,0.49682047963142395,1.0000004768371582,-8.434057235717773e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_25,1,0.18717171251773834,0.9825966358184814,1.0054599046707153,1.0337167978286743,0.5067013502120972,1.0770626068115234,1.0031808614730835,0.4968147277832031,1.000000238418579,-3.0100345611572266e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_50,3,0.18700562417507172,0.9827170372009277,1.0091534852981567,1.033759593963623,0.5066595077514648,1.0770623683929443,1.0031801462173462,0.4968150854110718,1.0000001192092896,-7.194280624389648e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_75,8,0.18680121004581451,0.9828560948371887,1.012754201889038,1.0337921380996704,0.5065739750862122,1.076961636543274,1.0031795501708984,0.496815949678421,0.9999998807907104,-0.00015747547149658203
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_90,20,0.18641570210456848,0.9830010533332825,1.0152032375335693,1.0337644815444946,0.506321907043457,1.0764355659484863,1.0031661987304688,0.49682915210723877,1.0000001192092896,-0.000409543514251709
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_1,1,0.18760153651237488,0.9825399518013,1.0065234899520874,1.0549885034561157,0.4958643317222595,1.0949294567108154,1.0474648475646973,0.4514092803001404,1.0000001192092896,2.9027462005615234e-05
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_2,2,0.1875138133764267,0.9826098084449768,1.0086599588394165,1.0550020933151245,0.49585190415382385,1.0949311256408691,1.0474649667739868,0.4514089524745941,1.0000007152557373,1.659989356994629e-05
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_4,4,0.18739651143550873,0.9826945066452026,1.010995626449585,1.0550053119659424,0.49598780274391174,1.0951859951019287,1.0474644899368286,0.45140978693962097,0.9999998807907104,0.00015249848365783691
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_8,8,0.1872439831495285,0.9827876091003418,1.0132571458816528,1.0549978017807007,0.49590566754341125,1.0950218439102173,1.0474629402160645,0.4514113664627075,0.9999998211860657,7.036328315734863e-05
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_16,16,0.18702325224876404,0.9828763008117676,1.01482093334198,1.0549912452697754,0.49580809473991394,1.0948313474655151,1.0474570989608765,0.4514178931713104,0.9999995827674866,-2.720952033996582e-05
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_25,1,0.18760153651237488,0.9825399518013,1.0065234899520874,1.0549885034561157,0.4958643317222595,1.0949294567108154,1.0474648475646973,0.4514092803001404,1.0000001192092896,2.9027462005615234e-05
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_50,2,0.1875138133764267,0.9826098084449768,1.0086599588394165,1.0550020933151245,0.49585190415382385,1.0949311256408691,1.0474649667739868,0.4514089524745941,1.0000007152557373,1.659989356994629e-05
