seed,update,parameter_id,parameter_name,shape,rank_label,kind,struct_danger_mode_count,struct_danger_active_fraction,struct_danger_diagonal_energy,struct_danger_cross_energy,struct_danger_total_associated_energy,struct_danger_fraction_of_error,struct_danger_fraction_of_matrix,quant_error_danger_fraction,quant_error_danger_cross_energy
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,219,0.5703125,7.757839171063097e-07,0.000680047320201993,0.0006808231119066477,0.7594497203826904,0.01717822626233101,0.7594497203826904,0.000680047320201993
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,219,0.5703125,7.193124247351079e-07,0.0005531128845177591,0.0005538322147913277,0.7656732797622681,0.01397404819726944,0.7656733393669128,0.00055311294272542
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,219,0.5703125,4.7123879198807117e-07,0.00038364730426110327,0.0003841185534838587,0.765777587890625,0.009691908024251461,0.7657776474952698,0.00038364730426110327
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,219,0.5703125,2.344819449717761e-07,0.0002387054992141202,0.00023893997422419488,0.7634362578392029,0.00602882681414485,0.7634362578392029,0.0002387054992141202
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,219,0.5703125,1.526903758986009e-07,0.00011867876310134307,0.00011883145634783432,0.7544341087341309,0.0029983024578541517,0.7544341087341309,0.00011867876310134307
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_25,structural,219,0.5703125,7.757839171063097e-07,0.000680047320201993,0.0006808231119066477,0.7594497203826904,0.01717822626233101,0.7594497203826904,0.000680047320201993
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_50,structural,219,0.5703125,4.849144943364081e-07,0.000450234831077978,0.0004507197591010481,0.7668487429618835,0.011372360400855541,0.7668487429618835,0.000450234831077978
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_75,structural,219,0.5703125,2.344819449717761e-07,0.0002387054992141202,0.00023893997422419488,0.7634362578392029,0.00602882681414485,0.7634362578392029,0.0002387054992141202
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",energy_90,structural,219,0.5703125,1.0234446534695962e-07,9.061014861799777e-05,9.071249223779887e-05,0.7546014189720154,0.0022888171952217817,0.7546014189720154,9.061014861799777e-05
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_1,structural,166,0.4322916567325592,5.684200914402027e-06,0.00505096185952425,0.005056646186858416,0.8550626039505005,0.018688591197133064,0.8550626039505005,0.00505096185952425
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_2,structural,166,0.4322916567325592,4.874610112892697e-06,0.00373206939548254,0.0037369439378380775,0.8528662323951721,0.013811172917485237,0.8528662919998169,0.00373206939548254
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_4,structural,166,0.4322916567325592,3.6177666515868623e-06,0.0026282439939677715,0.0026318617165088654,0.8577961325645447,0.009726958349347115,0.8577960133552551,0.0026282439939677715
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_8,structural,166,0.4322916567325592,2.30183036364906e-06,0.0016369664808735251,0.0016392683610320091,0.8567667603492737,0.00605848478153348,0.8567667603492737,0.0016369664808735251
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",fixed_16,structural,166,0.4322916567325592,1.2227969818923157e-06,0.0009289391455240548,0.000930161913856864,0.8594697713851929,0.0034377360716462135,0.8594697117805481,0.0009289390873163939
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_25,structural,166,0.4322916567325592,5.684200914402027e-06,0.00505096185952425,0.005056646186858416,0.8550626039505005,0.018688591197133064,0.8550626039505005,0.00505096185952425
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_50,structural,166,0.4322916567325592,4.874610112892697e-06,0.00373206939548254,0.0037369439378380775,0.8528662323951721,0.013811172917485237,0.8528662919998169,0.00373206939548254
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_75,structural,166,0.4322916567325592,2.037155127254664e-06,0.0017706217477098107,0.0017726588994264603,0.855217456817627,0.0065514761954545975,0.855217456817627,0.0017706217477098107
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",energy_90,structural,166,0.4322916567325592,8.181907560356194e-07,0.0007463807123713195,0.0007471988792531192,0.8567409515380859,0.002761532785370946,0.8567410111427307,0.0007463807123713195
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_1,structural,8,0.02083333395421505,4.473866255239045e-08,1.420515309291659e-05,1.4249892046791501e-05,0.016972925513982773,0.00047346288920380175,0.016972925513982773,1.4205154002411291e-05
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_2,structural,8,0.02083333395421505,1.6596304774907367e-08,1.1335740055073984e-05,1.1352336514391936e-05,0.015736544504761696,0.00037718951352871954,0.015736544504761696,1.1335740055073984e-05
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_4,structural,8,0.02083333395421505,9.167123948827793e-09,9.953219887393061e-06,9.96238668449223e-06,0.016296323388814926,0.0003310074389446527,0.016296323388814926,9.953219887393061e-06
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_8,structural,8,0.02083333395421505,1.5180088297483962e-08,7.723618182353675e-06,7.738798558420967e-06,0.01572670415043831,0.0002571271324995905,0.01572670415043831,7.723618182353675e-06
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",fixed_16,structural,8,0.02083333395421505,5.469670050217701e-09,5.652700565406121e-06,5.658170266542584e-06,0.01583719253540039,0.00018799676035996526,0.01583719253540039,5.652700565406121e-06
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_25,structural,8,0.02083333395421505,4.473866255239045e-08,1.420515309291659e-05,1.4249892046791501e-05,0.016972925513982773,0.00047346288920380175,0.016972925513982773,1.4205154002411291e-05
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_50,structural,8,0.02083333395421505,1.2338718491378131e-08,9.113448868447449e-06,9.125787983066402e-06,0.01668950542807579,0.0003032108652405441,0.01668950542807579,9.113448868447449e-06
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_75,structural,8,0.02083333395421505,1.1663327192934503e-08,4.311759767006151e-06,4.323423127061687e-06,0.015992801636457443,0.0001436488382751122,0.015992803499102592,4.311760221753502e-06
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",energy_90,structural,8,0.02083333395421505,2.709794166833035e-09,1.6633819086564472e-06,1.6660917481203796e-06,0.015994306653738022,5.535709351534024e-05,0.015994306653738022,1.6633817949696095e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_1,structural,7,0.01822916604578495,2.0733928352001385e-08,1.0963800377794541e-05,1.0984534128510859e-05,0.01423704158514738,0.0003940691822208464,0.01423704158514738,1.0963800377794541e-05
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_2,structural,7,0.01822916604578495,2.038912327861908e-08,9.779409083421342e-06,9.799798135645688e-06,0.014504180289804935,0.00035156687954440713,0.014504180289804935,9.779409083421342e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_4,structural,7,0.01822916604578495,1.5798947927692097e-08,8.287135642603971e-06,8.302934475068469e-06,0.01435921248048544,0.00029786702361889184,0.01435921248048544,8.28713473310927e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_8,structural,7,0.01822916604578495,6.794748763638836e-09,6.814756943640532e-06,6.8215517785574775e-06,0.014590730890631676,0.0002447225560899824,0.01459073182195425,6.814757398387883e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",fixed_16,structural,7,0.01822916604578495,2.9061184569911802e-09,4.587698185787303e-06,4.590604476106819e-06,0.014014647342264652,0.0001646875316509977,0.014014646410942078,4.587698185787303e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_25,structural,7,0.01822916604578495,2.0733928352001385e-08,1.0963800377794541e-05,1.0984534128510859e-05,0.01423704158514738,0.0003940691822208464,0.01423704158514738,1.0963800377794541e-05
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_50,structural,7,0.01822916604578495,7.85821363535888e-09,7.200036634458229e-06,7.207894668681547e-06,0.01403254084289074,0.0002585825859569013,0.014032541774213314,7.200036634458229e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_75,structural,7,0.01822916604578495,9.420729085718449e-09,3.391643986105919e-06,3.4010647596005583e-06,0.013611385598778725,0.00012201289791846648,0.013611385598778725,3.391643986105919e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",energy_90,structural,7,0.01822916604578495,4.651123486354436e-09,1.3533052651837352e-06,1.357956421088602e-06,0.013930187560617924,4.8716567107476294e-05,0.013930187560617924,1.3533052651837352e-06
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,6,0.015625,8.833744402636512e-08,8.484734280500561e-05,8.493568020639941e-05,0.012107646092772484,0.0003339075774420053,0.012107647024095058,8.484735008096322e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,6,0.015625,2.0400715072810272e-07,7.658515824005008e-05,7.678916881559417e-05,0.01168783474713564,0.0003018811985384673,0.01168783474713564,7.658515824005008e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,6,0.015625,6.804209817801166e-08,6.848260090919212e-05,6.855064566479996e-05,0.012324996292591095,0.00026949308812618256,0.01232499722391367,6.848260818514973e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,6,0.015625,1.1188625137492636e-07,5.05158313899301e-05,5.0627717428142205e-05,0.011715315282344818,0.00019903270003851503,0.011715315282344818,5.05158313899301e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,6,0.015625,8.294642128703344e-08,3.7369230994954705e-05,3.7452176911756396e-05,0.011549076065421104,0.0001472357107559219,0.011549076996743679,3.736923463293351e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,6,0.015625,8.833744402636512e-08,8.484734280500561e-05,8.493568020639941e-05,0.012107646092772484,0.0003339075774420053,0.012107647024095058,8.484735008096322e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,6,0.015625,6.804209817801166e-08,6.848260090919212e-05,6.855064566479996e-05,0.012324996292591095,0.00026949308812618256,0.01232499722391367,6.848260818514973e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,6,0.015625,4.9608821939273184e-08,2.8310367270023562e-05,2.8359976568026468e-05,0.011797049082815647,0.00011149155034217983,0.011797049082815647,2.831036545103416e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,6,0.015625,2.4076467042277727e-08,9.822541869652923e-06,9.846618013398256e-06,0.011440355330705643,3.871000080835074e-05,0.011440355330705643,9.822541869652923e-06
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,169,0.4401041567325592,1.4315372709461371e-06,0.0013155482010915875,0.0013169797603040934,0.5649377703666687,0.01429518312215805,0.5649377703666687,0.0013155482010915875
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,169,0.4401041567325592,9.979451078834245e-07,0.0008551051723770797,0.0008561031427234411,0.561806857585907,0.00929258856922388,0.5618069171905518,0.0008551051723770797
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,169,0.4401041567325592,7.041069238766795e-07,0.0006375148077495396,0.0006382188876159489,0.5591952800750732,0.006927560083568096,0.5591953992843628,0.0006375149241648614
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,169,0.4401041567325592,5.445816668725456e-07,0.0004249857156537473,0.0004255303065292537,0.557274580001831,0.0046189273707568645,0.557274580001831,0.0004249857447575778
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,169,0.4401041567325592,4.189465130366443e-07,0.0002721556811593473,0.000272574630798772,0.550961434841156,0.002958666766062379,0.550961434841156,0.0002721556811593473
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_25,structural,169,0.4401041567325592,1.4315372709461371e-06,0.0013155482010915875,0.0013169797603040934,0.5649377703666687,0.01429518312215805,0.5649377703666687,0.0013155482010915875
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_50,structural,169,0.4401041567325592,9.979451078834245e-07,0.0008551051723770797,0.0008561031427234411,0.561806857585907,0.00929258856922388,0.5618069171905518,0.0008551051723770797
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_75,structural,169,0.4401041567325592,4.6917676854718593e-07,0.0003935823333449662,0.0003940515161957592,0.5533120632171631,0.004277240019291639,0.5533121228218079,0.00039358236244879663
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",energy_90,structural,169,0.4401041567325592,2.0832129621339845e-07,0.00015896094555500895,0.00015916927077341825,0.5446450114250183,0.001727706054225564,0.5446450114250183,0.00015896094555500895
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_1,structural,149,0.3880208432674408,1.5163376701821107e-05,0.011857484467327595,0.011872648261487484,0.7714775204658508,0.019721845164895058,0.7714775204658508,0.011857484467327595
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_2,structural,149,0.3880208432674408,1.1926893421332352e-05,0.0090560894459486,0.009068015962839127,0.7659106254577637,0.015063025988638401,0.7659106254577637,0.0090560894459486
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_4,structural,149,0.3880208432674408,7.405649739666842e-06,0.006275357212871313,0.006282763089984655,0.7711067199707031,0.010436397977173328,0.7711067199707031,0.006275357212871313
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_8,structural,149,0.3880208432674408,6.0456218307081144e-06,0.004006297327578068,0.004012343008071184,0.7676715850830078,0.006664966698735952,0.7676716446876526,0.004006297327578068
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",fixed_16,structural,149,0.3880208432674408,3.7787312976433896e-06,0.002311594318598509,0.002315373159945011,0.7696370482444763,0.003846103325486183,0.7696370482444763,0.002311594318598509
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_25,structural,149,0.3880208432674408,1.5163376701821107e-05,0.011857484467327595,0.011872648261487484,0.7714775204658508,0.019721845164895058,0.7714775204658508,0.011857484467327595
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_50,structural,149,0.3880208432674408,1.0828020094777457e-05,0.007320447824895382,0.007331275846809149,0.7676337957382202,0.012178098782896996,0.767633855342865,0.007320448290556669
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_75,structural,149,0.3880208432674408,4.8774186325317714e-06,0.0036403995472937822,0.0036452768836170435,0.7735868692398071,0.006055227480828762,0.7735868692398071,0.0036403995472937822
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_90,structural,149,0.3880208432674408,2.1965490759612294e-06,0.001428928691893816,0.0014311252161860466,0.767719566822052,0.0023772649001330137,0.7677196264266968,0.0014289288083091378
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_1,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_2,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_4,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_8,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_16,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_25,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_50,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_75,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_90,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_1,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_2,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_4,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_8,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_16,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_25,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_50,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_75,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_90,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_1,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_2,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_4,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_8,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_16,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_25,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_50,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_75,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_90,structural,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_1,structural,200,0.5208333134651184,8.87986971065402e-07,0.0007949065766297281,0.000795794534496963,0.6081152558326721,0.012227495200932026,0.6081152558326721,0.0007949065766297281
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_2,structural,200,0.5208333134651184,8.125413160087191e-07,0.0006362073472701013,0.0006370198680087924,0.6097928285598755,0.009787899442017078,0.6097927689552307,0.0006362073472701013
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_4,structural,200,0.5208333134651184,5.372027658268053e-07,0.0005052937776781619,0.0005058309761807323,0.604560136795044,0.007772163953632116,0.6045600771903992,0.000505293719470501
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_8,structural,200,0.5208333134651184,4.797629458153096e-07,0.0003542723716236651,0.00035475214826874435,0.6004167199134827,0.005450816359370947,0.6004167199134827,0.00035427240072749555
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_16,structural,200,0.5208333134651184,2.3448349395494006e-07,0.00022261531557887793,0.00022284980514086783,0.600351870059967,0.0034241185057908297,0.600351870059967,0.00022261531557887793
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_25,structural,200,0.5208333134651184,8.87986971065402e-07,0.0007949065766297281,0.000795794534496963,0.6081152558326721,0.012227495200932026,0.6081152558326721,0.0007949065766297281
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_50,structural,200,0.5208333134651184,8.125413160087191e-07,0.0006362073472701013,0.0006370198680087924,0.6097928285598755,0.009787899442017078,0.6097927689552307,0.0006362073472701013
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_75,structural,200,0.5208333134651184,3.9572063315063133e-07,0.00031133947777561843,0.00031173520255833864,0.6059354543685913,0.00478985533118248,0.6059355139732361,0.0003113395068794489
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_90,structural,200,0.5208333134651184,1.4794997582612268e-07,0.00012243163655512035,0.00012257958587724715,0.5928146839141846,0.0018834525253623724,0.5928146839141846,0.00012243163655512035
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_1,structural,172,0.4479166567325592,8.20618515717797e-06,0.006186984479427338,0.006195190828293562,0.8842970132827759,0.010866007767617702,0.8842969536781311,0.006186984479427338
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_2,structural,172,0.4479166567325592,7.218377049866831e-06,0.005036941263824701,0.005044159479439259,0.8846179842948914,0.008847164921462536,0.8846179842948914,0.005036941263824701
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_4,structural,172,0.4479166567325592,4.991597052139696e-06,0.00405002711340785,0.004055018536746502,0.8916711807250977,0.007112268824130297,0.8916711807250977,0.00405002711340785
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_8,structural,172,0.4479166567325592,3.986914180131862e-06,0.0029257398564368486,0.0029297268483787775,0.8906716108322144,0.005138571839779615,0.8906717896461487,0.002925740322098136
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_16,structural,172,0.4479166567325592,2.4444152586511336e-06,0.0017794888699427247,0.0017819332424551249,0.8894800543785095,0.003125408198684454,0.88947993516922,0.0017794888699427247
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_25,structural,172,0.4479166567325592,8.20618515717797e-06,0.006186984479427338,0.006195190828293562,0.8842970132827759,0.010866007767617702,0.8842969536781311,0.006186984479427338
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_50,structural,172,0.4479166567325592,8.20618515717797e-06,0.006186984479427338,0.006195190828293562,0.8842970132827759,0.010866007767617702,0.8842969536781311,0.006186984479427338
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_75,structural,172,0.4479166567325592,4.991597052139696e-06,0.00405002711340785,0.004055018536746502,0.8916711807250977,0.007112268824130297,0.8916711807250977,0.00405002711340785
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_90,structural,172,0.4479166567325592,1.8678400692806463e-06,0.001592014217749238,0.0015938821015879512,0.8876833915710449,0.0027955772820860147,0.8876834511756897,0.0015920143341645598
