seed,update,parameter_id,parameter_name,shape,effective_rank,total_residual_energy,projected_residual_energy,unresolved_residual_energy,raw_relative_l2,raw_cosine,baseline_update_cosine,baseline_update_relative_l2,baseline_polar_cosine,baseline_polar_relative_l2,interaction,readout,update_cosine_gain,sum_single_gains,interaction_term
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",383,0.010832186788320541,0.01083218865096569,0.0,0.19435061514377594,0.9811315536499023,0.5151093006134033,1.027978539466858,0.4743577837944031,1.0253214836120605,diag_plus_M_to_T,polar,0.009100198745727539,0.0058731138706207275,0.0032270848751068115
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0011100975098088384,0.0005201711901463568,0.0005899263196624815,0.1928177773952484,0.981420636177063,0.8854849338531494,0.4788016378879547,0.879356861114502,0.4912187159061432,MM_plus_M_to_T,production,0.0013323426246643066,0.0013670921325683594,-3.4749507904052734e-05
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0011100975098088384,0.0005201711901463568,0.0005899263196624815,0.1928177773952484,0.981420636177063,0.8854849338531494,0.4788016378879547,0.879356861114502,0.4912187159061432,MM_plus_M_to_T,polar,0.0016317963600158691,0.0016716718673706055,-3.987550735473633e-05
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0011100975098088384,0.0005201711901463568,0.0005899263196624815,0.1928177773952484,0.981420636177063,0.8854849338531494,0.4788016378879547,0.879356861114502,0.4912187159061432,MM_plus_H_to_M,production,0.0005971193313598633,0.0005933046340942383,3.814697265625e-06
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0011100975098088384,0.0005201711901463568,0.0005899263196624815,0.1928177773952484,0.981420636177063,0.8854849338531494,0.4788016378879547,0.879356861114502,0.4912187159061432,MM_plus_H_to_M,polar,0.0007370710372924805,0.0007356405258178711,1.430511474609375e-06
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0011100975098088384,0.0005201711901463568,0.0005899263196624815,0.1928177773952484,0.981420636177063,0.8854849338531494,0.4788016378879547,0.879356861114502,0.4912187159061432,diag_plus_M_to_T,production,0.0036104321479797363,0.003596484661102295,1.3947486877441406e-05
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0011100975098088384,0.0005201711901463568,0.0005899263196624815,0.1928177773952484,0.981420636177063,0.8854849338531494,0.4788016378879547,0.879356861114502,0.4912187159061432,diag_plus_M_to_T,polar,0.003596782684326172,0.0036132335662841797,-1.6450881958007812e-05
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.001029221573844552,0.0004887764807790518,0.0005404450930655003,0.1914530247449875,0.9816958904266357,0.8845004439353943,0.48069271445274353,0.8788221478462219,0.4923052489757538,MM_plus_M_to_T,production,0.0014632940292358398,0.0014957785606384277,-3.248453140258789e-05
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.001029221573844552,0.0004887764807790518,0.0005404450930655003,0.1914530247449875,0.9816958904266357,0.8845004439353943,0.48069271445274353,0.8788221478462219,0.4923052489757538,MM_plus_M_to_T,polar,0.0018197894096374512,0.0018636584281921387,-4.38690185546875e-05
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.001029221573844552,0.0004887764807790518,0.0005404450930655003,0.1914530247449875,0.9816958904266357,0.8845004439353943,0.48069271445274353,0.8788221478462219,0.4923052489757538,MM_plus_H_to_M,production,0.0006327033042907715,0.0006379485130310059,-5.245208740234375e-06
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.001029221573844552,0.0004887764807790518,0.0005404450930655003,0.1914530247449875,0.9816958904266357,0.8845004439353943,0.48069271445274353,0.8788221478462219,0.4923052489757538,MM_plus_H_to_M,polar,0.0008168816566467285,0.0008184909820556641,-1.6093254089355469e-06
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.001029221573844552,0.0004887764807790518,0.0005404450930655003,0.1914530247449875,0.9816958904266357,0.8845004439353943,0.48069271445274353,0.8788221478462219,0.4923052489757538,diag_plus_M_to_T,production,0.0038919448852539062,0.0038655996322631836,2.6345252990722656e-05
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.001029221573844552,0.0004887764807790518,0.0005404450930655003,0.1914530247449875,0.9816958904266357,0.8845004439353943,0.48069271445274353,0.8788221478462219,0.4923052489757538,diag_plus_M_to_T,polar,0.0039765238761901855,0.00398629903793335,-9.775161743164062e-06
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.013433137908577919,0.0060991873033344746,0.0073339506052434444,0.22237831354141235,0.9750983715057373,0.8826007843017578,0.4880111813545227,0.8763741850852966,0.49725523591041565,MM_plus_M_to_T,production,0.0016467571258544922,0.0016567707061767578,-1.0013580322265625e-05
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.013433137908577919,0.0060991873033344746,0.0073339506052434444,0.22237831354141235,0.9750983715057373,0.8826007843017578,0.4880111813545227,0.8763741850852966,0.49725523591041565,MM_plus_M_to_T,polar,0.0020369887351989746,0.002106189727783203,-6.920099258422852e-05
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.013433137908577919,0.0060991873033344746,0.0073339506052434444,0.22237831354141235,0.9750983715057373,0.8826007843017578,0.4880111813545227,0.8763741850852966,0.49725523591041565,MM_plus_H_to_M,production,0.0008184313774108887,0.0008197426795959473,-1.3113021850585938e-06
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.013433137908577919,0.0060991873033344746,0.0073339506052434444,0.22237831354141235,0.9750983715057373,0.8826007843017578,0.4880111813545227,0.8763741850852966,0.49725523591041565,MM_plus_H_to_M,polar,0.0010777115821838379,0.001078188419342041,-4.76837158203125e-07
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.013433137908577919,0.0060991873033344746,0.0073339506052434444,0.22237831354141235,0.9750983715057373,0.8826007843017578,0.4880111813545227,0.8763741850852966,0.49725523591041565,diag_plus_M_to_T,production,0.004082441329956055,0.00401461124420166,6.783008575439453e-05
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.013433137908577919,0.0060991873033344746,0.0073339506052434444,0.22237831354141235,0.9750983715057373,0.8826007843017578,0.4880111813545227,0.8763741850852966,0.49725523591041565,diag_plus_M_to_T,polar,0.00487828254699707,0.004942715167999268,-6.443262100219727e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.001236355397850275,0.0008834026521071792,0.0003529527457430959,0.18745437264442444,0.9824649095535278,0.5299410820007324,1.0014967918395996,0.5316914319992065,0.9677919149398804,MM_plus_M_to_T,production,0.004078805446624756,0.0027322769165039062,0.0013465285301208496
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.001236355397850275,0.0008834026521071792,0.0003529527457430959,0.18745437264442444,0.9824649095535278,0.5299410820007324,1.0014967918395996,0.5316914319992065,0.9677919149398804,MM_plus_M_to_T,polar,0.0032683610916137695,0.0024923086166381836,0.0007760524749755859
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.001236355397850275,0.0008834026521071792,0.0003529527457430959,0.18745437264442444,0.9824649095535278,0.5299410820007324,1.0014967918395996,0.5316914319992065,0.9677919149398804,MM_plus_H_to_M,production,0.003060460090637207,0.0029892921447753906,7.11679458618164e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.001236355397850275,0.0008834026521071792,0.0003529527457430959,0.18745437264442444,0.9824649095535278,0.5299410820007324,1.0014967918395996,0.5316914319992065,0.9677919149398804,MM_plus_H_to_M,polar,0.0023944973945617676,0.0023561716079711914,3.832578659057617e-05
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.001236355397850275,0.0008834026521071792,0.0003529527457430959,0.18745437264442444,0.9824649095535278,0.5299410820007324,1.0014967918395996,0.5316914319992065,0.9677919149398804,diag_plus_M_to_T,production,0.002709627151489258,0.0007172822952270508,0.001992344856262207
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.001236355397850275,0.0008834026521071792,0.0003529527457430959,0.18745437264442444,0.9824649095535278,0.5299410820007324,1.0014967918395996,0.5316914319992065,0.9677919149398804,diag_plus_M_to_T,polar,0.002325594425201416,0.0010428428649902344,0.0012827515602111816
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.008090943098068237,0.008090944029390812,0.0,0.1866670548915863,0.9826310873031616,0.5229566693305969,1.0198004245758057,0.48350611329078674,1.0163617134094238,MM_plus_M_to_T,production,0.01355665922164917,0.011264503002166748,0.002292156219482422
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.008090943098068237,0.008090944029390812,0.0,0.1866670548915863,0.9826310873031616,0.5229566693305969,1.0198004245758057,0.48350611329078674,1.0163617134094238,MM_plus_M_to_T,polar,0.007692009210586548,0.0055844783782958984,0.0021075308322906494
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.008090943098068237,0.008090944029390812,0.0,0.1866670548915863,0.9826310873031616,0.5229566693305969,1.0198004245758057,0.48350611329078674,1.0163617134094238,MM_plus_H_to_M,production,0.006120026111602783,0.006061673164367676,5.835294723510742e-05
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.008090943098068237,0.008090944029390812,0.0,0.1866670548915863,0.9826310873031616,0.5229566693305969,1.0198004245758057,0.48350611329078674,1.0163617134094238,MM_plus_H_to_M,polar,0.003660649061203003,0.0035300254821777344,0.00013062357902526855
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.008090943098068237,0.008090944029390812,0.0,0.1866670548915863,0.9826310873031616,0.5229566693305969,1.0198004245758057,0.48350611329078674,1.0163617134094238,diag_plus_M_to_T,production,0.012970507144927979,0.009727835655212402,0.003242671489715576
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.008090943098068237,0.008090944029390812,0.0,0.1866670548915863,0.9826310873031616,0.5229566693305969,1.0198004245758057,0.48350611329078674,1.0163617134094238,diag_plus_M_to_T,polar,0.00784379243850708,0.004788219928741455,0.003055572509765625
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0010175788775086403,0.00047836717567406595,0.0005392117018345743,0.19362860918045044,0.9812469482421875,0.871300995349884,0.5060880184173584,0.8665454387664795,0.5166399478912354,MM_plus_M_to_T,production,0.0015453696250915527,0.001602768898010254,-5.739927291870117e-05
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0010175788775086403,0.00047836717567406595,0.0005392117018345743,0.19362860918045044,0.9812469482421875,0.871300995349884,0.5060880184173584,0.8665454387664795,0.5166399478912354,MM_plus_M_to_T,polar,0.0019510984420776367,0.0020170211791992188,-6.592273712158203e-05
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0010175788775086403,0.00047836717567406595,0.0005392117018345743,0.19362860918045044,0.9812469482421875,0.871300995349884,0.5060880184173584,0.8665454387664795,0.5166399478912354,MM_plus_H_to_M,production,0.0006219148635864258,0.0006207823753356934,1.1324882507324219e-06
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0010175788775086403,0.00047836717567406595,0.0005392117018345743,0.19362860918045044,0.9812469482421875,0.871300995349884,0.5060880184173584,0.8665454387664795,0.5166399478912354,MM_plus_H_to_M,polar,0.0008665919303894043,0.0008668899536132812,-2.980232238769531e-07
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0010175788775086403,0.00047836717567406595,0.0005392117018345743,0.19362860918045044,0.9812469482421875,0.871300995349884,0.5060880184173584,0.8665454387664795,0.5166399478912354,diag_plus_M_to_T,production,0.004031479358673096,0.004016757011413574,1.4722347259521484e-05
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0010175788775086403,0.00047836717567406595,0.0005392117018345743,0.19362860918045044,0.9812469482421875,0.871300995349884,0.5060880184173584,0.8665454387664795,0.5166399478912354,diag_plus_M_to_T,polar,0.004150509834289551,0.004182934761047363,-3.24249267578125e-05
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0009898124262690544,0.00046597092295996845,0.000523841503309086,0.19397489726543427,0.9811835885047913,0.8648092746734619,0.5180105566978455,0.8607443571090698,0.5277512073516846,MM_plus_M_to_T,production,0.0015797615051269531,0.001585841178894043,-6.079673767089844e-06
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0009898124262690544,0.00046597092295996845,0.000523841503309086,0.19397489726543427,0.9811835885047913,0.8648092746734619,0.5180105566978455,0.8607443571090698,0.5277512073516846,MM_plus_M_to_T,polar,0.0019504427909851074,0.0019735097885131836,-2.3066997528076172e-05
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0009898124262690544,0.00046597092295996845,0.000523841503309086,0.19397489726543427,0.9811835885047913,0.8648092746734619,0.5180105566978455,0.8607443571090698,0.5277512073516846,MM_plus_H_to_M,production,0.000633537769317627,0.0006343722343444824,-8.344650268554688e-07
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0009898124262690544,0.00046597092295996845,0.000523841503309086,0.19397489726543427,0.9811835885047913,0.8648092746734619,0.5180105566978455,0.8607443571090698,0.5277512073516846,MM_plus_H_to_M,polar,0.0008917450904846191,0.000891268253326416,4.76837158203125e-07
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0009898124262690544,0.00046597092295996845,0.000523841503309086,0.19397489726543427,0.9811835885047913,0.8648092746734619,0.5180105566978455,0.8607443571090698,0.5277512073516846,diag_plus_M_to_T,production,0.004769265651702881,0.004641115665435791,0.00012814998626708984
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0009898124262690544,0.00046597092295996845,0.000523841503309086,0.19397489726543427,0.9811835885047913,0.8648092746734619,0.5180105566978455,0.8607443571090698,0.5277512073516846,diag_plus_M_to_T,polar,0.004707515239715576,0.0046659111976623535,4.1604042053222656e-05
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.01350465789437294,0.006148950662463903,0.007355707231909037,0.22092290222644806,0.9754230380058289,0.8666595220565796,0.519911527633667,0.8590276837348938,0.5309960842132568,MM_plus_M_to_T,production,0.001659095287322998,0.0016728639602661133,-1.3768672943115234e-05
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.01350465789437294,0.006148950662463903,0.007355707231909037,0.22092290222644806,0.9754230380058289,0.8666595220565796,0.519911527633667,0.8590276837348938,0.5309960842132568,MM_plus_M_to_T,polar,0.0022260546684265137,0.0022933483123779297,-6.729364395141602e-05
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.01350465789437294,0.006148950662463903,0.007355707231909037,0.22092290222644806,0.9754230380058289,0.8666595220565796,0.519911527633667,0.8590276837348938,0.5309960842132568,MM_plus_H_to_M,production,0.0008170604705810547,0.0008195042610168457,-2.4437904357910156e-06
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.01350465789437294,0.006148950662463903,0.007355707231909037,0.22092290222644806,0.9754230380058289,0.8666595220565796,0.519911527633667,0.8590276837348938,0.5309960842132568,MM_plus_H_to_M,polar,0.0012202262878417969,0.0012187957763671875,1.430511474609375e-06
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.01350465789437294,0.006148950662463903,0.007355707231909037,0.22092290222644806,0.9754230380058289,0.8666595220565796,0.519911527633667,0.8590276837348938,0.5309960842132568,diag_plus_M_to_T,production,0.004894435405731201,0.004842638969421387,5.179643630981445e-05
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.01350465789437294,0.006148950662463903,0.007355707231909037,0.22092290222644806,0.9754230380058289,0.8666595220565796,0.519911527633667,0.8590276837348938,0.5309960842132568,diag_plus_M_to_T,polar,0.00572812557220459,0.005776166915893555,-4.8041343688964844e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013901321217417717,0.0010321220615878701,0.0003580100601539016,0.18728365004062653,0.9824968576431274,0.5067314505577087,1.0336778163909912,0.4968147277832031,1.003180742263794,MM_plus_M_to_T,production,0.002006232738494873,0.0005165338516235352,0.0014896988868713379
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013901321217417717,0.0010321220615878701,0.0003580100601539016,0.18728365004062653,0.9824968576431274,0.5067314505577087,1.0336778163909912,0.4968147277832031,1.003180742263794,MM_plus_M_to_T,polar,0.0012079179286956787,0.0003553032875061035,0.0008526146411895752
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013901321217417717,0.0010321220615878701,0.0003580100601539016,0.18728365004062653,0.9824968576431274,0.5067314505577087,1.0336778163909912,0.4968147277832031,1.003180742263794,MM_plus_H_to_M,production,0.0022014975547790527,0.0021788477897644043,2.2649765014648438e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013901321217417717,0.0010321220615878701,0.0003580100601539016,0.18728365004062653,0.9824968576431274,0.5067314505577087,1.0336778163909912,0.4968147277832031,1.003180742263794,MM_plus_H_to_M,polar,0.0014104843139648438,0.0013856589794158936,2.4825334548950195e-05
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013901321217417717,0.0010321220615878701,0.0003580100601539016,0.18728365004062653,0.9824968576431274,0.5067314505577087,1.0336778163909912,0.4968147277832031,1.003180742263794,diag_plus_M_to_T,production,-0.00021719932556152344,-0.0024963021278381348,0.0022791028022766113
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013901321217417717,0.0010321220615878701,0.0003580100601539016,0.18728365004062653,0.9824968576431274,0.5067314505577087,1.0336778163909912,0.4968147277832031,1.003180742263794,diag_plus_M_to_T,polar,-0.0016412436962127686,-0.0031456351280212402,0.0015043914318084717
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.009535647928714752,0.009535647928714752,0.0,0.1877290904521942,0.9824252128601074,0.4958353042602539,1.0549683570861816,0.451409250497818,1.0474648475646973,MM_plus_M_to_T,production,0.011824250221252441,0.009525775909423828,0.0022984743118286133
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.009535647928714752,0.009535647928714752,0.0,0.1877290904521942,0.9824252128601074,0.4958353042602539,1.0549683570861816,0.451409250497818,1.0474648475646973,MM_plus_M_to_T,polar,0.005783885717391968,0.0034992098808288574,0.0022846758365631104
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.009535647928714752,0.009535647928714752,0.0,0.1877290904521942,0.9824252128601074,0.4958353042602539,1.0549683570861816,0.451409250497818,1.0474648475646973,MM_plus_H_to_M,production,0.005658924579620361,0.005549132823944092,0.00010979175567626953
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.009535647928714752,0.009535647928714752,0.0,0.1877290904521942,0.9824252128601074,0.4958353042602539,1.0549683570861816,0.451409250497818,1.0474648475646973,MM_plus_H_to_M,polar,0.0028988122940063477,0.0026476681232452393,0.0002511441707611084
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.009535647928714752,0.009535647928714752,0.0,0.1877290904521942,0.9824252128601074,0.4958353042602539,1.0549683570861816,0.451409250497818,1.0474648475646973,diag_plus_M_to_T,production,0.010409891605377197,0.0073860883712768555,0.003023803234100342
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.009535647928714752,0.009535647928714752,0.0,0.1877290904521942,0.9824252128601074,0.4958353042602539,1.0549683570861816,0.451409250497818,1.0474648475646973,diag_plus_M_to_T,polar,0.006107419729232788,0.0034711062908172607,0.0026363134384155273
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0011362540535628796,0.0005512852221727371,0.0005849688313901424,0.19430068135261536,0.9811369180679321,0.8375387191772461,0.5647366046905518,0.8393058776855469,0.566920816898346,MM_plus_M_to_T,production,0.002142608165740967,0.002145230770111084,-2.6226043701171875e-06
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0011362540535628796,0.0005512852221727371,0.0005849688313901424,0.19430068135261536,0.9811369180679321,0.8375387191772461,0.5647366046905518,0.8393058776855469,0.566920816898346,MM_plus_M_to_T,polar,0.0022798776626586914,0.0023272037506103516,-4.7326087951660156e-05
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0011362540535628796,0.0005512852221727371,0.0005849688313901424,0.19430068135261536,0.9811369180679321,0.8375387191772461,0.5647366046905518,0.8393058776855469,0.566920816898346,MM_plus_H_to_M,production,0.000865936279296875,0.0008690953254699707,-3.159046173095703e-06
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0011362540535628796,0.0005512852221727371,0.0005849688313901424,0.19430068135261536,0.9811369180679321,0.8375387191772461,0.5647366046905518,0.8393058776855469,0.566920816898346,MM_plus_H_to_M,polar,0.001149892807006836,0.0011494755744934082,4.172325134277344e-07
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0011362540535628796,0.0005512852221727371,0.0005849688313901424,0.19430068135261536,0.9811369180679321,0.8375387191772461,0.5647366046905518,0.8393058776855469,0.566920816898346,diag_plus_M_to_T,production,0.006739377975463867,0.006581366062164307,0.00015801191329956055
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0011362540535628796,0.0005512852221727371,0.0005849688313901424,0.19430068135261536,0.9811369180679321,0.8375387191772461,0.5647366046905518,0.8393058776855469,0.566920816898346,diag_plus_M_to_T,polar,0.0056757330894470215,0.005688607692718506,-1.2874603271484375e-05
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0010407996596768498,0.0005018331576138735,0.0005389665020629764,0.19323162734508514,0.9813256859779358,0.8382677435874939,0.5630934834480286,0.8404045104980469,0.5649781227111816,MM_plus_M_to_T,production,0.002198636531829834,0.0022222399711608887,-2.3603439331054688e-05
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0010407996596768498,0.0005018331576138735,0.0005389665020629764,0.19323162734508514,0.9813256859779358,0.8382677435874939,0.5630934834480286,0.8404045104980469,0.5649781227111816,MM_plus_M_to_T,polar,0.00225830078125,0.0023019909858703613,-4.369020462036133e-05
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0010407996596768498,0.0005018331576138735,0.0005389665020629764,0.19323162734508514,0.9813256859779358,0.8382677435874939,0.5630934834480286,0.8404045104980469,0.5649781227111816,MM_plus_H_to_M,production,0.0008533596992492676,0.0008614063262939453,-8.046627044677734e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0010407996596768498,0.0005018331576138735,0.0005389665020629764,0.19323162734508514,0.9813256859779358,0.8382677435874939,0.5630934834480286,0.8404045104980469,0.5649781227111816,MM_plus_H_to_M,polar,0.0010442137718200684,0.0010497570037841797,-5.543231964111328e-06
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0010407996596768498,0.0005018331576138735,0.0005389665020629764,0.19323162734508514,0.9813256859779358,0.8382677435874939,0.5630934834480286,0.8404045104980469,0.5649781227111816,diag_plus_M_to_T,production,0.006140589714050293,0.006012856960296631,0.0001277327537536621
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0010407996596768498,0.0005018331576138735,0.0005389665020629764,0.19323162734508514,0.9813256859779358,0.8382677435874939,0.5630934834480286,0.8404045104980469,0.5649781227111816,diag_plus_M_to_T,polar,0.005194246768951416,0.005190372467041016,3.874301910400391e-06
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,0.01349857822060585,0.005977472756057978,0.0075211054645478725,0.23036211729049683,0.9732418060302734,0.8415235280990601,0.5665347576141357,0.8332356810569763,0.5775250196456909,MM_plus_M_to_T,production,0.0021213889122009277,0.0021721720695495605,-5.078315734863281e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,0.01349857822060585,0.005977472756057978,0.0075211054645478725,0.23036211729049683,0.9732418060302734,0.8415235280990601,0.5665347576141357,0.8332356810569763,0.5775250196456909,MM_plus_M_to_T,polar,0.0028319954872131348,0.0029186010360717773,-8.660554885864258e-05
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,0.01349857822060585,0.005977472756057978,0.0075211054645478725,0.23036211729049683,0.9732418060302734,0.8415235280990601,0.5665347576141357,0.8332356810569763,0.5775250196456909,MM_plus_H_to_M,production,0.0011140704154968262,0.0011180639266967773,-3.993511199951172e-06
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,0.01349857822060585,0.005977472756057978,0.0075211054645478725,0.23036211729049683,0.9732418060302734,0.8415235280990601,0.5665347576141357,0.8332356810569763,0.5775250196456909,MM_plus_H_to_M,polar,0.0016217827796936035,0.0016245841979980469,-2.8014183044433594e-06
