seed,update,parameter_id,parameter_name,shape,k,quantizer,danger_log10_low,danger_log10_high,danger_zone_mode_count,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,mulaw_mu_20,-3,-2,223,0.001243920298293233,0.7645315527915955,0.7657755017280579,0.41706740856170654,0.47522953152656555,0.09488862752914429,1.7511940768599743e-06,0.0010763093596324325
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,mulaw_mu_100,-3,-2,223,0.0012593260034918785,0.7209815979003906,0.7222409248352051,0.38752928376197815,0.4581153690814972,0.0982169657945633,4.50731613454991e-06,0.0025805009063333273
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,mulaw_mu_500,-3,-2,223,0.001548617146909237,0.5645242929458618,0.5660728812217712,0.3044576346874237,0.3572927415370941,0.07270462065935135,1.5127379811019637e-05,0.005514450836926699
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,mulaw_mu_2000,-3,-2,223,0.0026575271040201187,0.40490540862083435,0.4075629413127899,0.21993780136108398,0.2544209957122803,0.04939459636807442,5.259890895104036e-05,0.00801406055688858
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,lloyd_global,-3,-2,223,0.0014253663830459118,0.7305116653442383,0.7319369912147522,0.398658812046051,0.456247478723526,0.0866629034280777,1.2190710094728274e-06,0.000624783628154546
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,lloyd_per_tensor_oracle,-3,-2,223,0.0014393605524674058,0.7302621006965637,0.7317014932632446,0.3979134261608124,0.45629748702049255,0.08663761615753174,1.2345162758720107e-06,0.0006263339892029762
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,scale_oracle,-3,-2,223,0.0012543406337499619,0.7264309525489807,0.727685272693634,0.3926309645175934,0.4602651298046112,0.09580874443054199,7.393766736640828e-07,0.0004281979345250875
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,muon_global_codebook,-3,-2,223,0.00130431295838207,0.7478923201560974,0.7491966485977173,0.4089060127735138,0.4724479913711548,0.08939811587333679,1.6050241811171873e-06,0.0009203199297189713
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,geometry_codebook,-3,-2,223,0.00130431295838207,0.7478923201560974,0.7491966485977173,0.4089060127735138,0.4724479913711548,0.08939811587333679,1.6050241811171873e-06,0.0009203199297189713
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,danger_zone_codebook,-3,-2,223,0.00130431295838207,0.7478923201560974,0.7491966485977173,0.4089060127735138,0.4724479913711548,0.08939811587333679,1.6050241811171873e-06,0.0009203199297189713
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,geometry_mulaw_5,-3,-2,223,0.0011829102877527475,0.7649198174476624,0.7661027312278748,0.41738826036453247,0.4770458936691284,0.09256695210933685,1.1706479199347086e-06,0.0007569904555566609
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,geometry_power_0.75,-3,-2,223,0.0012729725567623973,0.7691379189491272,0.7704108953475952,0.4196215569972992,0.48189592361450195,0.09054381400346756,1.5092165313035366e-06,0.0009118779562413692
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,muon_mulaw_5,-3,-2,223,0.0011829102877527475,0.7649198174476624,0.7661027312278748,0.41738826036453247,0.4770458936691284,0.09256695210933685,1.1706479199347086e-06,0.0007569904555566609
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,muon_power_0.75,-3,-2,223,0.0012729725567623973,0.7691379189491272,0.7704108953475952,0.4196215569972992,0.48189592361450195,0.09054381400346756,1.5092165313035366e-06,0.0009118779562413692
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,calibrated_mulaw_5,-3,-2,223,0.0011829102877527475,0.7649198174476624,0.7661027312278748,0.41738826036453247,0.4770458936691284,0.09256695210933685,1.1706479199347086e-06,0.0007569904555566609
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,danger_weighted_codebook_D4_L1,-3,-2,223,0.00130431295838207,0.7478923201560974,0.7491966485977173,0.4089060127735138,0.4724479913711548,0.08939811587333679,1.6050241811171873e-06,0.0009203199297189713
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,uniform_int3,-3,-2,223,0.0014033784391358495,0.7744197845458984,0.775823175907135,0.422571063041687,0.4815729260444641,0.09331867843866348,1.4555553207173944e-06,0.0008032123441807926
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_1,-3,-2,223,0.0011806556722149253,0.7688839435577393,0.770064651966095,0.4231967031955719,0.48287683725357056,0.0894770622253418,8.782126315054484e-07,0.0005719225155189633
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_5,-3,-2,223,0.001204517437145114,0.7650123834609985,0.7662168741226196,0.4194721281528473,0.4752880036830902,0.0923536941409111,7.792247060933732e-07,0.0004949007416144013
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_20,-3,-2,223,0.0013182434486225247,0.7602859735488892,0.7616041898727417,0.4177560806274414,0.4747958779335022,0.09381373226642609,1.2509333373600384e-06,0.0007214653887785971
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_100,-3,-2,223,0.0012749629095196724,0.7077938914299011,0.7090688347816467,0.385592520236969,0.44978275895118713,0.09073548018932343,3.1709614631836303e-06,0.0017603548476472497
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_500,-3,-2,223,0.002480856841430068,0.5409355163574219,0.543416440486908,0.29576626420021057,0.3429812788963318,0.06548379361629486,1.6429123206762597e-05,0.0035822689533233643
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_2000,-3,-2,223,0.0037453777622431517,0.38796865940093994,0.39171403646469116,0.21331851184368134,0.24253320693969727,0.04722963273525238,4.921005529467948e-05,0.005097472108900547
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,lloyd_global,-3,-2,223,0.0013734361855313182,0.7306053638458252,0.7319788336753845,0.400738388299942,0.45291101932525635,0.0880543440580368,7.75784201323404e-07,0.00041268180939368904
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,lloyd_per_tensor_oracle,-3,-2,223,0.0014169045025482774,0.7286767363548279,0.7300936579704285,0.39906659722328186,0.45265334844589233,0.0874299481511116,8.043350021580409e-07,0.00041364834760315716
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,scale_oracle,-3,-2,223,0.0013174859341233969,0.7171238660812378,0.718441367149353,0.3894636034965515,0.4541580080986023,0.09345725923776627,5.224749770604831e-07,0.00028438959270715714
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,muon_global_codebook,-3,-2,223,0.0013344850158318877,0.7494730949401855,0.750807523727417,0.412735253572464,0.4710998833179474,0.08921642601490021,1.060674776454107e-06,0.0005956958630122244
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,geometry_codebook,-3,-2,223,0.0013344850158318877,0.7494730949401855,0.750807523727417,0.412735253572464,0.4710998833179474,0.08921642601490021,1.060674776454107e-06,0.0005956958630122244
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,danger_zone_codebook,-3,-2,223,0.0013344850158318877,0.7494730949401855,0.750807523727417,0.412735253572464,0.4710998833179474,0.08921642601490021,1.060674776454107e-06,0.0005956958630122244
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,geometry_mulaw_5,-3,-2,223,0.001204517437145114,0.7650123834609985,0.7662168741226196,0.4194721281528473,0.4752880036830902,0.0923536941409111,7.792247060933732e-07,0.0004949007416144013
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,geometry_power_0.75,-3,-2,223,0.0013509016716852784,0.768461287021637,0.7698122262954712,0.4214445650577545,0.4803910255432129,0.09056177735328674,1.0215848078587442e-06,0.0005811291630379856
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,muon_mulaw_5,-3,-2,223,0.001204517437145114,0.7650123834609985,0.7662168741226196,0.4194721281528473,0.4752880036830902,0.0923536941409111,7.792247060933732e-07,0.0004949007416144013
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,muon_power_0.75,-3,-2,223,0.0013509016716852784,0.768461287021637,0.7698122262954712,0.4214445650577545,0.4803910255432129,0.09056177735328674,1.0215848078587442e-06,0.0005811291630379856
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,calibrated_mulaw_5,-3,-2,223,0.001204517437145114,0.7650123834609985,0.7662168741226196,0.4194721281528473,0.4752880036830902,0.0923536941409111,7.792247060933732e-07,0.0004949007416144013
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,danger_weighted_codebook_D4_L1,-3,-2,223,0.0013344850158318877,0.7494730949401855,0.750807523727417,0.412735253572464,0.4710998833179474,0.08921642601490021,1.060674776454107e-06,0.0005956958630122244
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,uniform_int3,-3,-2,158,0.0010914725717157125,0.6523101925849915,0.6534017324447632,0.3342059254646301,0.47020912170410156,0.19309106469154358,1.8300064766663127e-05,0.01093689352273941
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_1,-3,-2,158,0.0011089587351307273,0.6500347256660461,0.6511436700820923,0.32965585589408875,0.4711923599243164,0.19567444920539856,1.3255892554298043e-05,0.007770163007080555
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_5,-3,-2,158,0.000981876626610756,0.6458300352096558,0.6468119025230408,0.32781291007995605,0.46754369139671326,0.19488945603370667,1.0089763236464933e-05,0.006636548787355423
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_20,-3,-2,158,0.001379305962473154,0.6456946134567261,0.6470739245414734,0.3307257294654846,0.46556761860847473,0.192197784781456,2.043050881184172e-05,0.009564136154949665
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_100,-3,-2,158,0.0011006671702489257,0.6178067326545715,0.6189073920249939,0.31639364361763,0.4463072419166565,0.19397830963134766,4.068853741046041e-05,0.02283855900168419
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_500,-3,-2,158,0.001241286750882864,0.5093658566474915,0.5106071829795837,0.25795742869377136,0.3703854978084564,0.15877842903137207,0.00011793269368354231,0.04839404672384262
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_2000,-3,-2,158,0.001666257157921791,0.39272135496139526,0.3943876326084137,0.20115546882152557,0.28277817368507385,0.11702650785446167,0.0002961944555863738,0.06981028616428375
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,lloyd_global,-3,-2,158,0.0010904305381700397,0.6234793663024902,0.6245697736740112,0.31799811124801636,0.44666787981987,0.19043606519699097,9.583365681464784e-06,0.005479515064507723
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,lloyd_per_tensor_oracle,-3,-2,158,0.001137293642386794,0.6316481232643127,0.6327853798866272,0.32098695635795593,0.4533957839012146,0.1910414695739746,9.959014278138056e-06,0.005531194619834423
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,scale_oracle,-3,-2,158,0.001008286140859127,0.6140565872192383,0.6150648593902588,0.3137449622154236,0.44564905762672424,0.19403360784053802,6.070024937798735e-06,0.003696707310155034
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,muon_global_codebook,-3,-2,158,0.001189436879940331,0.6373658776283264,0.6385552883148193,0.3230302333831787,0.4635482728481293,0.19062504172325134,1.5033821910037659e-05,0.008055951446294785
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,geometry_codebook,-3,-2,158,0.001189436879940331,0.6373658776283264,0.6385552883148193,0.3230302333831787,0.4635482728481293,0.19062504172325134,1.5033821910037659e-05,0.008055951446294785
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,danger_zone_codebook,-3,-2,158,0.001189436879940331,0.6373658776283264,0.6385552883148193,0.3230302333831787,0.4635482728481293,0.19062504172325134,1.5033821910037659e-05,0.008055951446294785
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,geometry_mulaw_5,-3,-2,158,0.000981876626610756,0.6458300352096558,0.6468119025230408,0.32781291007995605,0.46754369139671326,0.19488945603370667,1.0089763236464933e-05,0.006636548787355423
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,geometry_power_0.75,-3,-2,158,0.0011579364072531462,0.6530755162239075,0.654233455657959,0.3304944336414337,0.47173184156417847,0.19292642176151276,1.4089347132539842e-05,0.007946384139358997
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,muon_mulaw_5,-3,-2,158,0.000981876626610756,0.6458300352096558,0.6468119025230408,0.32781291007995605,0.46754369139671326,0.19488945603370667,1.0089763236464933e-05,0.006636548787355423
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,muon_power_0.75,-3,-2,158,0.0011579364072531462,0.6530755162239075,0.654233455657959,0.3304944336414337,0.47173184156417847,0.19292642176151276,1.4089347132539842e-05,0.007946384139358997
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,calibrated_mulaw_5,-3,-2,158,0.000981876626610756,0.6458300352096558,0.6468119025230408,0.32781291007995605,0.46754369139671326,0.19488945603370667,1.0089763236464933e-05,0.006636548787355423
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,danger_weighted_codebook_D4_L1,-3,-2,158,0.001189436879940331,0.6373658776283264,0.6385552883148193,0.3230302333831787,0.4635482728481293,0.19062504172325134,1.5033821910037659e-05,0.008055951446294785
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,uniform_int3,-3,-2,158,0.0009816251695156097,0.6501497626304626,0.6511313915252686,0.3347778618335724,0.4695109724998474,0.19303853809833527,1.0696533536247443e-05,0.007084525190293789
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_1,-3,-2,158,0.0012388675240799785,0.6500387787818909,0.6512776613235474,0.3330634832382202,0.4700773060321808,0.19275088608264923,9.698208486952353e-06,0.0050886888056993484
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_5,-3,-2,158,0.001256641699001193,0.6486464142799377,0.6499029994010925,0.32861435413360596,0.4694586992263794,0.1932365745306015,8.516706657246687e-06,0.004396106582134962
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_20,-3,-2,158,0.0011870615417137742,0.644956111907959,0.6461431384086609,0.3271346688270569,0.4670564830303192,0.19490376114845276,1.1946701306442264e-05,0.006490900181233883
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_100,-3,-2,158,0.0012218281626701355,0.6133135557174683,0.614535391330719,0.31056827306747437,0.45000630617141724,0.19079641997814178,3.107371594524011e-05,0.015597881749272346
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_500,-3,-2,158,0.002106910804286599,0.49877503514289856,0.5008819699287415,0.2530433237552643,0.36608317494392395,0.15186962485313416,0.00013608219160232693,0.03221512958407402
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_2000,-3,-2,158,0.0027917020488530397,0.3856760263442993,0.3884677588939667,0.19497524201869965,0.2780105471611023,0.11578164994716644,0.00033229149994440377,0.04590635746717453
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,lloyd_global,-3,-2,158,0.0014430041192099452,0.6200881600379944,0.6215311884880066,0.31650930643081665,0.45154693722724915,0.1867399960756302,8.413634532189462e-06,0.00361550971865654
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,lloyd_per_tensor_oracle,-3,-2,158,0.001238832832314074,0.6285027265548706,0.6297415494918823,0.32140102982521057,0.45683377981185913,0.18716618418693542,7.195395028247731e-06,0.0036504724994301796
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,scale_oracle,-3,-2,158,0.0011371023720130324,0.6149570345878601,0.616094172000885,0.31210261583328247,0.44864609837532043,0.1925695687532425,4.488510967348702e-06,0.0024274345487356186
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,muon_global_codebook,-3,-2,158,0.0010667707538232207,0.6386468410491943,0.6397136449813843,0.32777079939842224,0.4605954885482788,0.19237661361694336,8.920916116039734e-06,0.0053407116793096066
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,geometry_codebook,-3,-2,158,0.0010667707538232207,0.6386468410491943,0.6397136449813843,0.32777079939842224,0.4605954885482788,0.19237661361694336,8.920916116039734e-06,0.0053407116793096066
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,danger_zone_codebook,-3,-2,158,0.0010667707538232207,0.6386468410491943,0.6397136449813843,0.32777079939842224,0.4605954885482788,0.19237661361694336,8.920916116039734e-06,0.0053407116793096066
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,geometry_mulaw_5,-3,-2,158,0.001256641699001193,0.6486464142799377,0.6499029994010925,0.32861435413360596,0.4694586992263794,0.1932365745306015,8.516706657246687e-06,0.004396106582134962
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,geometry_power_0.75,-3,-2,158,0.001021003001369536,0.649933397769928,0.6509544253349304,0.331854909658432,0.46816492080688477,0.1944432258605957,8.144449566316325e-06,0.005184460431337357
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,muon_mulaw_5,-3,-2,158,0.001256641699001193,0.6486464142799377,0.6499029994010925,0.32861435413360596,0.4694586992263794,0.1932365745306015,8.516706657246687e-06,0.004396106582134962
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,muon_power_0.75,-3,-2,158,0.001021003001369536,0.649933397769928,0.6509544253349304,0.331854909658432,0.46816492080688477,0.1944432258605957,8.144449566316325e-06,0.005184460431337357
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,calibrated_mulaw_5,-3,-2,158,0.001256641699001193,0.6486464142799377,0.6499029994010925,0.32861435413360596,0.4694586992263794,0.1932365745306015,8.516706657246687e-06,0.004396106582134962
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,danger_weighted_codebook_D4_L1,-3,-2,158,0.0010667707538232207,0.6386468410491943,0.6397136449813843,0.32777079939842224,0.4605954885482788,0.19237661361694336,8.920916116039734e-06,0.0053407116793096066
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,uniform_int3,-3,-2,0,0.0,0.0,0.0,0.6685758233070374,0.3210935890674591,0.0031343360897153616,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_1,-3,-2,0,0.0,0.0,0.0,0.6720388531684875,0.319326251745224,0.0030851992778480053,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_5,-3,-2,0,0.0,0.0,0.0,0.6594644784927368,0.3189198076725006,0.0033170264214277267,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_20,-3,-2,0,0.0,0.0,0.0,0.64014732837677,0.3203018307685852,0.0035542896948754787,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_100,-3,-2,0,0.0,0.0,0.0,0.5993124842643738,0.30988645553588867,0.002937902230769396,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_500,-3,-2,0,0.0,0.0,0.0,0.4715070128440857,0.2510331869125366,0.0023526004515588284,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_2000,-3,-2,0,0.0,0.0,0.0,0.33406704664230347,0.17289741337299347,0.0014972442295402288,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,lloyd_global,-3,-2,0,0.0,0.0,0.0,0.6286659240722656,0.30457109212875366,0.0031339044217020273,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,lloyd_per_tensor_oracle,-3,-2,0,0.0,0.0,0.0,0.620334267616272,0.30263057351112366,0.0029130750335752964,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,scale_oracle,-3,-2,0,0.0,0.0,0.0,0.6005182266235352,0.3016076385974884,0.0029819849878549576,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,muon_global_codebook,-3,-2,0,0.0,0.0,0.0,0.6418616771697998,0.3116611838340759,0.00293012335896492,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,geometry_codebook,-3,-2,0,0.0,0.0,0.0,0.6418616771697998,0.3116611838340759,0.00293012335896492,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,danger_zone_codebook,-3,-2,0,0.0,0.0,0.0,0.6418616771697998,0.3116611838340759,0.00293012335896492,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,geometry_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6594644784927368,0.3189198076725006,0.0033170264214277267,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,geometry_power_0.75,-3,-2,0,0.0,0.0,0.0,0.6573781967163086,0.31665071845054626,0.0029295466374605894,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,muon_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6594644784927368,0.3189198076725006,0.0033170264214277267,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,muon_power_0.75,-3,-2,0,0.0,0.0,0.0,0.6573781967163086,0.31665071845054626,0.0029295466374605894,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,calibrated_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6594644784927368,0.3189198076725006,0.0033170264214277267,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,danger_weighted_codebook_D4_L1,-3,-2,0,0.0,0.0,0.0,0.6418616771697998,0.3116611838340759,0.00293012335896492,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,uniform_int3,-3,-2,0,0.0,0.0,0.0,0.6706812977790833,0.31953540444374084,0.003151239827275276,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_1,-3,-2,0,0.0,0.0,0.0,0.671914279460907,0.3187786042690277,0.0031117473263293505,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_5,-3,-2,0,0.0,0.0,0.0,0.659174919128418,0.31905069947242737,0.0029703357722610235,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_20,-3,-2,0,0.0,0.0,0.0,0.6409607529640198,0.31837567687034607,0.002924099564552307,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_100,-3,-2,0,0.0,0.0,0.0,0.5999317169189453,0.30736902356147766,0.0031322005670517683,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_500,-3,-2,0,0.0,0.0,0.0,0.47464415431022644,0.2440483570098877,0.00222605187445879,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_2000,-3,-2,0,0.0,0.0,0.0,0.3336222171783447,0.16762107610702515,0.0017408222192898393,0.0,0.0
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,lloyd_global,-3,-2,0,0.0,0.0,0.0,0.6310586929321289,0.30567964911460876,0.003075687913224101,0.0,0.0
